probability,noise_model,n_bits,shots,time_s,L2_pop,Fro_norm,Fidelity
0.0,none,3,8192,0.20098519325256348,5.96080570383471e-08,1.438630429716002e-07,0.9999998642022844
0.0,none,4,8192,0.027446985244750977,6.823691898055432e-08,2.3030990897033997e-07,0.9999997919722274
0.0,none,5,8192,0.03300881385803223,6.807477338372946e-08,3.255339549413031e-07,0.9999997049509657
0.0,none,6,8192,0.029246091842651367,9.024451040087041e-08,6.015789461175111e-07,0.999999418700853
0.0,none,7,8192,0.05161762237548828,4.986403015416057e-08,4.935037048220531e-07,0.9999995738478786
0.0,none,8,8192,0.06290745735168457,4.0227539765143407e-08,5.420693301808587e-07,0.9999995088336594
0.0,none,9,8192,0.06995129585266113,3.1894389799929216e-08,6.286837239052502e-07,0.999999449291807
0.0,none,10,8192,0.11605334281921387,2.9785563726044646e-08,8.039306685769664e-07,0.9999992612846497
0.01,Depol,3,8192,0.0016033649444580078,0.0048051907801680595,0.02038438571645961,0.9820711608603894
0.01,Depol,4,8192,0.0028777122497558594,0.003519067391406003,0.02540860070539806,0.9770277170736033
0.01,Depol,5,8192,0.0037565231323242188,0.002508980248332081,0.030308386703578244,0.9721094806354638
0.01,Depol,6,8192,0.0091094970703125,0.0017777498644685123,0.03515917971049398,0.9672404540019448
0.01,Depol,7,8192,0.7457394599914551,0.0012576848284757086,0.039979236308040796,0.9624023611041073
0.01,Depol,8,8192,0.5991322994232178,0.0008894339624283263,0.04477391006060567,0.9575897809455542
0.01,Depol,9,8192,1.6301915645599365,0.0006289451807858504,0.04954427465650715,0.952801649332233
0.01,Depol,10,8192,18.22221064567566,0.00044473907055049853,0.054290855449724056,0.9480374326357297
0.01,BitFlip,3,8192,0.0007817745208740234,0.009561271822420886,0.026514549422061117,0.979941586842041
0.01,BitFlip,4,8192,0.0010380744934082031,0.007001011348659608,0.027419712807046893,0.9792126685876082
0.01,BitFlip,5,8192,0.0016446113586425781,0.004991278012756976,0.027652893882071768,0.9790261129465794
0.01,BitFlip,6,8192,0.00433349609375,0.0035365362728986198,0.027711818737868616,0.9789789414025054
0.01,BitFlip,7,8192,0.03737950325012207,0.002501960840393097,0.027726434864916057,0.9789673580207057
0.01,BitFlip,8,8192,0.2325294017791748,0.0017693783530335107,0.027730149544214988,0.9789643595663194
0.01,BitFlip,9,8192,0.8951952457427979,0.0012511802344534356,0.027731124715531966,0.9789635672172556
0.01,BitFlip,10,8192,8.887681722640991,0.0008847293005297694,0.02773149321596304,0.9789631994290962
0.01,PhaseFlip,3,8192,0.0008108615875244141,5.96080570383471e-08,0.034839317603519826,0.9709537358015939
0.01,PhaseFlip,4,8192,0.0010466575622558594,6.823691898055432e-08,0.04476494106384805,0.9607943349204224
0.01,PhaseFlip,5,8192,0.0017511844635009766,6.807477338372946e-08,0.054276436074792614,0.9510749972206102
0.01,PhaseFlip,6,8192,0.004309654235839844,9.024451040087041e-08,0.06364247343552443,0.94153643481806
0.01,PhaseFlip,7,8192,0.031751155853271484,4.986403015416057e-08,0.07291844481001734,0.9321144035719826
0.01,PhaseFlip,8,8192,0.12020230293273926,4.0227539765143407e-08,0.08211383996484141,0.9227915116567205
0.01,PhaseFlip,9,8192,0.8616466522216797,3.1894389799929216e-08,0.09122803257790081,0.9135631235884809
0.01,PhaseFlip,10,8192,9.426708936691284,2.9785563726044646e-08,0.1002595838611049,0.9044272184809233
0.01,AmpDamp,3,8192,0.0010132789611816406,0.007766488489592806,0.01553994861877936,0.990582667714416
0.01,AmpDamp,4,8192,0.001237630844116211,0.006649053150170884,0.01941293997893694,0.9874650031287991
0.01,AmpDamp,5,8192,0.0017583370208740234,0.005275814987274577,0.02269347281566842,0.9846776223401593
0.01,AmpDamp,6,8192,0.005301237106323242,0.004061289778217416,0.025668341583881645,0.9820546458956996
0.01,AmpDamp,7,8192,0.03364729881286621,0.0030770370451034357,0.028473452665095114,0.9795165251704728
0.01,AmpDamp,8,8192,0.21530580520629883,0.0023083434901314667,0.03117724343018239,0.9770231907629431
0.01,AmpDamp,9,8192,1.0626652240753174,0.0017197303403015255,0.03381525710736097,0.9745553385254466
0.01,AmpDamp,10,8192,10.444772481918335,0.001274518356473831,0.03640723385594687,0.9721031238970634
0.1,Depol,3,8192,0.0009660720825195312,0.04585193515246894,0.19010470113422104,0.8313044394061624
0.1,Depol,4,8192,0.002411365509033203,0.03353137752066024,0.23105961595905608,0.7886421059102371
0.1,Depol,5,8192,0.0034341812133789062,0.023898342381001074,0.26921480162136036,0.7489502493846167
0.1,Depol,6,8192,0.007880926132202148,0.01693162519165365,0.30532429526215005,0.71144090885371
0.1,Depol,7,8192,0.5420827865600586,0.011978271044045493,0.339627388294806,0.675854330110822
0.1,Depol,8,8192,0.3870530128479004,0.008470943280149669,0.3722425220699802,0.6420580981223583
0.1,Depol,9,8192,2.2035279273986816,0.005990043809699855,0.4032571361040812,0.6099543323838943
0.1,Depol,10,8192,18.32716655731201,0.004235636301779874,0.43274950176210614,0.5794563114805469
0.1,BitFlip,3,8192,0.0008296966552734375,0.08686482683846641,0.24228992031267674,0.813205758346931
0.1,BitFlip,4,8192,0.0009930133819580078,0.06342154626112263,0.24892141147777588,0.8074153201067265
0.1,BitFlip,5,8192,0.001730203628540039,0.045184526327512305,0.2506104696327611,0.8059472531371107
