n_bits,shots,noise,probability,time_sampling,l2_pop,time_density,fro_norm,fidelity
3,32768,none,0.0,0.01535380000132136,0.25039100617187815,0.0009462619927944615,2.497635812364283e-15,1.0000000000000004
4,32768,none,0.0,0.011976811001659371,0.17703303623224212,0.0011743450013455003,6.7079331729256196e-15,0.9999999999999971
5,32768,none,0.0,0.017213458006153814,0.1259761706797103,0.001550897999550216,1.4882899432205556e-14,0.9999999999999909
6,32768,none,0.0,0.016905201991903596,0.0886307915280205,0.0020939490059390664,1.145160376138971e-13,1.0000000000000853
7,32768,none,0.0,0.02119571300863754,0.0630163677199237,0.0038878589984960854,1.3845524871751963e-13,1.0000000000001026
8,32768,none,0.0,0.032654378010192886,0.04473625061521413,0.00875435299531091,1.303926580583946e-12,1.0000000000009777
9,32768,none,0.0,0.04093820399430115,0.031344330988602426,0.02607880400319118,6.600747210942148e-12,0.9999999999950668
10,32768,none,0.0,0.04660705699643586,0.02284244290172617,0.12679578601091634,2.3420391474426585e-11,0.999999999982493
11,32768,none,0.0,0.046859695998136885,0.0165442993817913,0.6596462379966397,5.508321030019137e-11,1.0000000000412828
12,32768,none,0.0,0.047663321005529724,0.012367490922551691,2.6806173539953306,3.433141009275038e-10,0.9999999997429946
3,32768,Depolarizing,0.01,0.014195672003552318,0.20503353360716503,0.012117731006583199,0.12984379632137083,0.8796902110765186
4,32768,Depolarizing,0.01,0.013537880004150793,0.12673375176130824,0.0023153630027081817,0.2230356231279317,0.7872248586434965
5,32768,Depolarizing,0.01,0.0164982269925531,0.07573846858054208,0.0035397600004216656,0.3278312187484563,0.6826813654120594
6,32768,Depolarizing,0.01,0.027088260991149582,0.04190193502099315,0.008535281987860799,0.43620753310660726,0.5740224922755831
7,32768,Depolarizing,0.01,0.05382448900490999,0.023507847117496455,0.033561414005816914,0.5410985032047517,0.46831119984551683
8,32768,Depolarizing,0.01,0.03202502201020252,0.013171508335969749,0.02696445700712502,0.6371563567217924,0.3710086301605708
9,32768,Depolarizing,0.01,0.08394848300667945,0.008634263689094736,0.0682313089928357,0.721006971780452,0.2856744257578703
10,32768,Depolarizing,0.01,0.32410869299201295,0.006257964066897546,0.3249682409950765,0.791148322362028,0.21401013114747747
11,32768,Depolarizing,0.01,1.4608337069948902,0.005656711148594969,1.4988792140065925,0.8476084439416463,0.15615283123505427
12,32768,Depolarizing,0.01,7.650697458986542,0.005609924459509794,9.353766227999586,0.89149064800831,0.11110299715390931
3,32768,AmplitudeDamping,0.01,0.011893067989149131,0.21051227129519526,0.014161960993078537,0.1248483582212464,0.8948578027052619
4,32768,AmplitudeDamping,0.01,0.01289398099470418,0.13556676960478609,0.002024754008743912,0.2099821742133548,0.8134333203345449
5,32768,AmplitudeDamping,0.01,0.015743306998047046,0.08636668711930988,0.0033332559978589416,0.30497510918804904,0.7206861847156825
6,32768,AmplitudeDamping,0.01,0.02457610199053306,0.053808470516444495,0.008501931006321684,0.4033663236989591,0.6229823638462477
7,32768,AmplitudeDamping,0.01,0.06604519599932246,0.03559461782969926,0.0364005180017557,0.4994855655059152,0.5260854608569356
8,32768,AmplitudeDamping,0.01,0.048813571003847755,0.024679646751899084,0.019195051994756795,0.5889916676662261,0.4346209366492332
9,32768,AmplitudeDamping,0.01,0.11781214500661008,0.01735095415762203,0.07020535400079098,0.6690290427096766,0.35183504197786913
10,32768,AmplitudeDamping,0.01,0.43745833401044365,0.013692975790962554,0.34225059500022326,0.7381413011889848,0.279586626074256
11,32768,AmplitudeDamping,0.01,1.727259278006386,0.011128836473893611,1.636304008992738,0.7960327106667048,0.21851523968111392
12,32768,AmplitudeDamping,0.01,7.750352247996489,0.009564133030943426,8.129914296005154,0.8432595569950456,0.1683141079041454
3,32768,PhaseDamping,0.01,0.012758450000546873,0.22045868021288195,0.010109928989550099,0.06731291212577581,0.9397344809107678
4,32768,PhaseDamping,0.01,0.01494051399640739,0.1453978679990794,0.0029452040034811944,0.11804835872608328,0.8921365171425062
5,32768,PhaseDamping,0.01,0.016327645993442275,0.09638617495119621,0.003278403004514985,0.17828468161132996,0.8350560409909176
6,32768,PhaseDamping,0.01,0.024853704002453014,0.0622959082944411,0.008257516004960053,0.24533881601682145,0.7709209280169691
7,32768,PhaseDamping,0.01,0.05408814000838902,0.03880693759465718,0.03385235099995043,0.31639123758275767,0.7023018498247893
8,32768,PhaseDamping,0.01,0.03233205000287853,0.023809070472857644,0.016137024998897687,0.3887506945290733,0.6316966803763526
9,32768,PhaseDamping,0.01,0.08692582600633614,0.014796714548209803,0.0637286309938645,0.46003667963659534,0.5613715483089131
10,32768,PhaseDamping,0.01,0.3339403290010523,0.00974070229791855,0.33102668399806134,0.5282992386959203,0.49324875664886103
11,32768,PhaseDamping,0.01,1.8167748260020744,0.007116683515004651,1.6467189730028622,0.5920785116615513,0.4288416110933423
12,32768,PhaseDamping,0.01,9.034845406000386,0.006186117085131029,8.615626657003304,0.6504090627090483,0.369233931952615
3,32768,BitFlip,0.01,0.021391014990513213,0.18493898094231462,0.009808248010813259,0.21625570338090813,0.8044503220305137
4,32768,BitFlip,0.01,0.017701474003843032,0.10697640907456563,0.0020593299996107817,0.3482262611393553,0.6749723515455246
5,32768,BitFlip,0.01,0.01613183099834714,0.062145779095467375,0.0033370609889971092,0.48040113082213365,0.5422245849275741
6,32768,BitFlip,0.01,0.02491140399069991,0.03154254121756387,0.008541560993762687,0.6017629127038399,0.4179823977412146
7,32768,BitFlip,0.01,0.062371820997213945,0.017030558615833753,0.033191302994964644,0.705742749912805,0.3099571915647058
8,32768,BitFlip,0.01,0.043563642000663094,0.009955655361696571,0.01873730898660142,0.7898592146343795,0.22165951366106917
9,32768,BitFlip,0.01,0.08898840700567234,0.006881155596162621,0.07836422300897539,0.8546414953975838,0.15323369276295587
10,32768,BitFlip,0.01,0.5089905729983002,0.0059580442474056515,0.2936827529920265,0.9024218977326728,0.10263768254731562
11,32768,BitFlip,0.01,1.6153910159919178,0.005465118019578204,1.652055864004069,0.9363200153965903,0.06675809856878404
12,32768,BitFlip,0.01,7.647577958996408,0.005615897761425021,7.684637696002028,0.9595324639933076,0.04225368614455871
3,32768,Depolarizing,0.1,0.01848305699240882,0.026759235316407247,0.00996690199826844,0.7337216663885384,0.3155463785284825
4,32768,Depolarizing,0.1,0.013356157011003233,0.00866419787425853,0.0022820369922555983,0.8941321073880795,0.13581797465356546
5,32768,Depolarizing,0.1,0.016367677992093377,0.006001186879308172,0.0035209630004828796,0.9598701015492798,0.055912347629394274
6,32768,Depolarizing,0.1,0.024651678002555855,0.005804440150375362,0.008568794000893831,0.9842037065933449,0.02372531892550113
7,32768,Depolarizing,0.1,0.056764303997624665,0.005096344176061548,0.03362466000544373,0.9934184772933876,0.010528579803412246
8,32768,Depolarizing,0.1,0.19662552599038463,0.005742172448793784,0.01875508100783918,0.9971317351342731,0.004833630660768594
9,32768,Depolarizing,0.1,0.1547575959993992,0.00578096698377545,0.06787714900565334,0.9987066810453887,0.002273352904235396
10,32768,Depolarizing,0.1,0.3094182820059359,0.0054617087129335065,0.3138656909868587,0.9994010111316417,0.001088229501688705
11,32768,Depolarizing,0.1,1.6320450599887408,0.005440180950679001,1.9896594719903078,0.999716816451071,0.000527585818714312
12,32768,Depolarizing,0.1,9.640737125009764,0.005559562357446718,8.286987147002947,0.99986405328784,0.00025808755833029665
3,32768,AmplitudeDamping,0.1,0.057460618001641706,0.16311824501418673,0.015957010997226462,0.7283040781305062,0.39056325072655634
4,32768,AmplitudeDamping,0.1,0.017645796004217118,0.17097510661637672,0.00198079900292214,0.8913081150406718,0.20606307512276814
5,32768,AmplitudeDamping,0.1,0.02164657399407588,0.16277371288667164,0.003211108996765688,0.9683065240258395,0.10899686669972367
6,32768,AmplitudeDamping,0.1,0.02350783300062176,0.15069669072014713,0.00832667799841147,1.0029678124871984,0.05979900826412582
7,32768,AmplitudeDamping,0.1,0.052630965001299046,0.1353343834371866,0.03336175900767557,1.0191195441902021,0.033541447905485314
8,32768,AmplitudeDamping,0.1,0.03413002399611287,0.12250434009006508,0.01641042200208176,1.0267688272825983,0.01879292810835523
9,32768,AmplitudeDamping,0.1,0.07253200499690138,0.10813510974301153,0.05862729999353178,1.0300621886640529,0.010392917267198206
10,32768,AmplitudeDamping,0.1,0.31782233000558335,0.09720229496223595,0.31911258000764064,1.0310304433579045,0.005658042815083297
11,32768,AmplitudeDamping,0.1,1.6138495240011252,0.08512845460671004,1.6780717639921932,1.0308119733367376,0.0030356723137227
12,32768,AmplitudeDamping,0.1,7.491601675996208,0.07561839587167075,7.99226037999324,1.0300578575378259,0.0016082084432914338
3,32768,PhaseDamping,0.1,0.011533733995747752,0.07641808747721715,0.009816936988499947,0.4950222204991321,0.5501547296043674
4,32768,PhaseDamping,0.1,0.013473985003656708,0.028552974122458642,0.002007556991884485,0.687835609767639,0.35354243553962983
5,32768,PhaseDamping,0.1,0.021752132000983693,0.011975651377281604,0.0032623439910821617,0.815147684739328,0.21554907630040146
