target,init,shots,n_bits,noise,probability,time_sampling,l2_error,fro_norm,fidelity
qiskit-gpu,zero,8192,3,Phase Damping,0.1,0.0133260339935077,0.0129831404299886,0.3730925933693693,0.6851267825845647
qiskit-gpu,zero,8192,4,Phase Damping,0.1,0.0212898800091352,0.0096102755985178,0.5478851371659624,0.5064103994008595
qiskit-gpu,zero,8192,5,Phase Damping,0.1,0.0091285450034774,0.010694919977446,0.6909305513152483,0.3513020819857051
qiskit-gpu,zero,8192,6,Phase Damping,0.1,0.0094318670016946,0.0110835541629064,0.7983186102683933,0.2307721988706423
qiskit-gpu,zero,8192,7,Phase Damping,0.1,0.0125490329955937,0.0114316745785577,0.8736078759995337,0.1447156977571979
qiskit-gpu,zero,8192,8,Phase Damping,0.1,0.0393209809990366,0.0113820338876367,0.9235339939039956,0.0872556883001439
qiskit-gpu,zero,8192,9,Phase Damping,0.1,0.0520798049983568,0.0110228883862004,0.9551372322821629,0.0509037389906246
qiskit-gpu,zero,8192,10,Phase Damping,0.1,0.1864483139943331,0.0110687554555973,0.9743694500405032,0.028890039657884
qiskit-gpu,zero,8192,11,Phase Damping,0.1,0.5347150889865588,0.01093330302777,0.9856874506979793,0.0160255792966086
qiskit-gpu,zero,8192,12,Phase Damping,0.1,2.3588940920017194,0.0107920098170411,0.9921611757947308,0.0087229582364909
qiskit-gpu,zero,8192,3,Bit Flip,0.1,0.0351451799942879,0.0114238509153313,0.7364304340803375,0.3415424874213515
qiskit-gpu,zero,8192,4,Bit Flip,0.1,0.0329877160111209,0.0098310188436039,0.882613334921608,0.1624647400823887
qiskit-gpu,zero,8192,5,Bit Flip,0.1,0.0071322449948638,0.0070081543429723,0.9470508015384907,0.0763465146739902
qiskit-gpu,zero,8192,6,Bit Flip,0.1,0.0100569789938163,0.0115341912216969,0.9755099922530222,0.0362854591598835
qiskit-gpu,zero,8192,7,Bit Flip,0.1,0.036643568004365,0.0114811006406518,0.988388518340174,0.0175154281819899
qiskit-gpu,zero,8192,8,Bit Flip,0.1,0.0809260789974359,0.0115793198600885,0.9943854253451008,0.0085655950292847
qiskit-gpu,zero,8192,9,Bit Flip,0.1,0.1130178879975574,0.0114966647245811,0.9972480003159904,0.0042269510965445
qiskit-gpu,zero,8192,10,Bit Flip,0.1,0.1429592599888565,0.0111077277012473,0.9986394791154072,0.0020978215299538
qiskit-gpu,zero,8192,11,Bit Flip,0.1,0.4856293280026875,0.0109550879620041,0.9993239660064884,0.0010446379722972
qiskit-gpu,zero,8192,12,Bit Flip,0.1,2.3934932650008705,0.0112715260873914,0.9996631147991192,0.0005211757861941
qiskit-gpu,zero,8192,3,Depolarizing,0.5,0.0073309160070493,0.0094885623744183,0.9334880319347588,0.1268043518066406
qiskit-gpu,zero,8192,4,Depolarizing,0.5,0.0059902660141233,0.0118904254510604,0.9681639217658782,0.0625793274685115
qiskit-gpu,zero,8192,5,Depolarizing,0.5,0.0142951989982975,0.0093126128529104,0.9842471878664868,0.0312537366896336
qiskit-gpu,zero,8192,6,Depolarizing,0.5,0.040412219997961,0.009648961350278,0.9921565519198644,0.0156251882419681
qiskit-gpu,zero,8192,7,Depolarizing,0.5,0.0387965029949555,0.0123212430477983,0.9960860804994576,0.0078125101176195
qiskit-gpu,zero,8192,8,Depolarizing,0.5,0.0869877109944354,0.0104568026107627,0.9980449633422483,0.0039062505735854
qiskit-gpu,zero,8192,9,Depolarizing,0.5,0.0631694269977742,0.0112979355099283,0.999022960162794,0.001953125033785
qiskit-gpu,zero,8192,10,Depolarizing,0.5,0.1498433800006751,0.0111345256357337,0.9995115994804272,0.0009765625020399
qiskit-gpu,zero,8192,11,Depolarizing,0.5,0.4837402300036046,0.0110296455059341,0.9997558295652774,0.000488281250125
qiskit-gpu,zero,8192,12,Depolarizing,0.5,2.3289085459982743,0.010957808033545,0.9998779222360044,0.0002441406250077
qiskit-gpu,zero,8192,3,Amplitude Damping,0.5,0.0603355880011804,0.010964605260198,1.118092885524649,0.2427469888025459
qiskit-gpu,zero,8192,4,Amplitude Damping,0.5,0.0552211359899956,0.0116383656606963,1.2202493760470647,0.1218336512145643
qiskit-gpu,zero,8192,5,Amplitude Damping,0.5,0.0465257379983086,0.0103147608272839,1.2688605673380835,0.0609744434613426
qiskit-gpu,zero,8192,6,Amplitude Damping,0.5,0.0515314499934902,0.0105093961181791,1.2925897426956643,0.0304944100186895
qiskit-gpu,zero,8192,7,Amplitude Damping,0.5,0.0665345050074392,0.0104482489875637,1.3043144469228585,0.0152481030151312
qiskit-gpu,zero,8192,8,Amplitude Damping,0.5,0.0436314350081374,0.0107463481821649,1.3101423161737973,0.0076241637410627
qiskit-gpu,zero,8192,9,Amplitude Damping,0.5,0.0670931759959785,0.0108085662212786,1.3130476887586104,0.0038120958991754
qiskit-gpu,zero,8192,10,Amplitude Damping,0.5,0.1799757129920181,0.010683767815938,1.3144982417338242,0.0019060497031512
qiskit-gpu,zero,8192,11,Amplitude Damping,0.5,0.4845410600100877,0.0110835541629064,1.3152229857825293,0.0009530250707705
qiskit-gpu,zero,8192,12,Amplitude Damping,0.5,2.417913397992379,0.0111852648329641,1.3155852248079145,0.0004765125627845
qiskit-gpu,zero,8192,3,Phase Damping,0.5,0.052004069002578,0.0095042537401473,0.8219689356866398,0.2589576356404099
qiskit-gpu,zero,8192,4,Phase Damping,0.5,0.0210790310084121,0.0107588205744778,0.9142205782582584,0.130490371084425
qiskit-gpu,zero,8192,5,Phase Damping,0.5,0.060596233990509,0.0110969904075815,0.9579378651262428,0.0653726175452244
qiskit-gpu,zero,8192,6,Phase Damping,0.5,0.0278696910099824,0.0110039463766962,0.979178513993471,0.0327022688843174
qiskit-gpu,zero,8192,7,Phase Damping,0.5,0.0615388930018525,0.0112794554067592,0.989642000592798,0.0163531304302497
qiskit-gpu,zero,8192,8,Phase Damping,0.5,0.0222651619988027,0.0105870928257063,0.9948342302194656,0.0081768147440925
qiskit-gpu,zero,8192,9,Phase Damping,0.5,0.1180449409876018,0.0110458457283824,0.997420428116553,0.0040884385641191
qiskit-gpu,zero,8192,10,Phase Damping,0.5,0.125628115987638,0.0109455623884081,0.9987110430019596,0.0020442231810983
qiskit-gpu,zero,8192,11,Phase Damping,0.5,0.4907347449916415,0.0110996757047551,0.9993557288234696,0.0010221120779299
qiskit-gpu,zero,8192,12,Phase Damping,0.5,2.315248676997726,0.0112158638899757,0.9996779162532616,0.0005110560998876
qiskit-gpu,zero,8192,3,Bit Flip,0.5,0.0050345880008535,0.0079748452007134,0.8894229138221481,0.1783470869120796
qiskit-gpu,zero,8192,4,Bit Flip,0.5,0.0192085299931932,0.0107338612973538,0.9483041449706336,0.0860442948911165
qiskit-gpu,zero,8192,5,Bit Flip,0.5,0.0302241780009353,0.0090743493847879,0.9750705838972834,0.0421417679566492
qiskit-gpu,zero,8192,6,Bit Flip,0.5,0.0508855619991663,0.0100543263095576,0.9877688196841926,0.0208387372131316
qiskit-gpu,zero,8192,7,Bit Flip,0.5,0.050102228007745,0.0119716067577592,0.993943366363601,0.0103598317793019
qiskit-gpu,zero,8192,8,Bit Flip,0.5,0.0397387509874533,0.0116050288612305,0.9969864996952492,0.0051648443635032
qiskit-gpu,zero,8192,9,Bit Flip,0.5,0.0346805089939152,0.0111077277012473,0.9984969640007106,0.002578630891469
qiskit-gpu,zero,8192,10,Bit Flip,0.5,0.1472981599945342,0.010880019509354,0.9992494118138556,0.0012883646972634
qiskit-gpu,zero,8192,11,Bit Flip,0.5,0.4894197069952497,0.0107809580887791,0.9996249385210956,0.0006439442957824
qiskit-gpu,zero,8192,12,Bit Flip,0.5,2.4112884310015943,0.01123179552285,0.9998125274342768,0.0003219125889626
qiskit-gpu,zero,8192,3,Depolarizing,0.9,0.0327246249944437,0.0106053743305534,0.9354143366703598,0.1250000093757755
qiskit-gpu,zero,8192,4,Depolarizing,0.9,0.0370591039973078,0.008785671003636,0.9682458365506278,0.0625000000011874
qiskit-gpu,zero,8192,5,Depolarizing,0.9,0.0613697009976021,0.0149524921853345,0.9842509842514762,0.0312500000000002
qiskit-gpu,zero,8192,6,Depolarizing,0.9,0.0392615080054383,0.0112437294332709,0.9921567416492216,0.0156249999999999
qiskit-gpu,zero,8192,7,Depolarizing,0.9,0.0587063999992096,0.0106446432405232,0.9960860906568266,0.0078124999999999
qiskit-gpu,zero,8192,8,Depolarizing,0.9,0.0732645999960368,0.0117581024641103,0.998044963916957,0.0039062499999999
qiskit-gpu,zero,8192,9,Depolarizing,0.9,0.045019144003163,0.0110579803199641,0.9990229601966112,0.0019531249999999
qiskit-gpu,zero,8192,10,Depolarizing,0.9,0.1453300159919308,0.0106306352817759,0.9995115994824672,0.0009765624999999
qiskit-gpu,zero,8192,11,Depolarizing,0.9,0.5177254320005886,0.0105715991672905,0.9997558295653992,0.0004882812499999
qiskit-gpu,zero,8192,12,Depolarizing,0.9,2.341358125006081,0.0108745397711523,0.9998779222360098,0.0002441406249999
qiskit-gpu,zero,8192,3,Amplitude Damping,0.9,0.0111393150000367,0.6297456577222496,1.2743378575995294,0.1650071528379604
qiskit-gpu,zero,8192,4,Amplitude Damping,0.9,0.0058920570008922,0.5920374919353902,1.3375141509125037,0.0825035837782444
qiskit-gpu,zero,8192,5,Amplitude Damping,0.9,0.0408707149908877,0.5558567349980406,1.368008657684765,0.041251791925919
qiskit-gpu,zero,8192,6,Amplitude Damping,0.9,0.0102292160008801,0.5181139493622006,1.3830037886517497,0.0206258959631437
qiskit-gpu,zero,8192,7,Amplitude Damping,0.9,0.012060629989719,0.4727935591570419,1.3904407126477052,0.0103129479815729
qiskit-gpu,zero,8192,8,Amplitude Damping,0.9,0.0372524760023225,0.4283236968345547,1.3941442979009977,0.0051564739907865
qiskit-gpu,zero,8192,9,Amplitude Damping,0.9,0.0320923709950875,0.3937972388616799,1.3959924059108249,0.0025782369953933
qiskit-gpu,zero,8192,10,Amplitude Damping,0.9,0.1344386950077023,0.3575738469126918,1.3969155430290456,0.0012891184976967
qiskit-gpu,zero,8192,11,Amplitude Damping,0.9,0.4906292599916924,0.329316564222456,1.3973768828966222,0.0006445592488483
qiskit-gpu,zero,8192,12,Amplitude Damping,0.9,2.387426086002961,0.2921123958899734,1.3976074957235975,0.0003222796244241
qiskit-gpu,zero,8192,3,Phase Damping,0.9,0.0075429929856909,0.010822343876612,0.8985547079167684,0.1650504059471805
qiskit-gpu,zero,8192,4,Phase Damping,0.9,0.0090105590061284,0.0100038092033925,0.9506315085534742,0.0825252112261106
qiskit-gpu,zero,8192,5,Phase Damping,0.9,0.014036930995644,0.0106278314744525,0.975628070754836,0.0412626056543179
qiskit-gpu,zero,8192,6,Phase Damping,0.9,0.0096719959983602,0.0119129618151912,0.9878891973404632,0.0206313028273653
qiskit-gpu,zero,8192,7,Phase Damping,0.9,0.0176906319975387,0.0107060605221097,0.9939630441374526,0.0103156514136837
qiskit-gpu,zero,8192,8,Phase Damping,0.9,0.0179326720099197,0.0115612895435073,0.9969860914553904,0.0051578257068418
qiskit-gpu,zero,8192,9,Phase Damping,0.9,0.0337287760048639,0.010870428154733,0.9984941828963,0.0025789128534209
qiskit-gpu,zero,8192,10,Phase Damping,0.9,0.1112291640019975,0.0106670177123796,0.999247375097314,0.0012894564267104
qiskit-gpu,zero,8192,11,Phase Damping,0.9,0.4862278229993535,0.0110471946745593,0.9996237583808446,0.0006447282133552
qiskit-gpu,zero,8192,12,Phase Damping,0.9,2.325707923999289,0.0110862427145925,0.9998118968884776,0.0003223641066776
qiskit-gpu,zero,8192,3,Bit Flip,0.9,0.0419190249958774,0.0122460314492035,0.8560932909084198,0.2431878540205295
qiskit-gpu,zero,8192,4,Bit Flip,0.9,0.0057882520050043,0.0091202128146254,0.9243260193405444,0.1238310178068651
qiskit-gpu,zero,8192,5,Bit Flip,0.9,0.0076440930133685,0.0119753403012018,0.9644998402271656,0.0596644590103372
qiskit-gpu,zero,8192,6,Bit Flip,0.9,0.0102546170091954,0.0098446509539335,0.9823814243157089,0.0296725600533773
qiskit-gpu,zero,8192,7,Bit Flip,0.9,0.012721260995022,0.0095652041133592,0.991288391448416,0.0147281078617577
qiskit-gpu,zero,8192,8,Bit Flip,0.9,0.0162086750060552,0.011877886772627,0.9956560181614704,0.0073486995752151
qiskit-gpu,zero,8192,9,Bit Flip,0.9,0.0329625039885286,0.0107657434376705,0.9978325739988402,0.0036688246254141
qiskit-gpu,zero,8192,10,Bit Flip,0.9,0.1377953039918793,0.0108649435791292,0.9989170937031246,0.001833358386196
qiskit-gpu,zero,8192,11,Bit Flip,0.9,0.5242339599935804,0.0110983331373835,0.9994587925593632,0.0009163724438809
qiskit-gpu,zero,8192,12,Bit Flip,0.9,2.456280999002047,0.0111010181097555,0.9997294491776436,0.0004581185226814
qiskit-gpu,zero,8192,3,Depolarizing,1.0,0.0361811019974993,0.0122496813518575,0.9354143466934852,0.1249999999999999
qiskit-gpu,zero,8192,4,Depolarizing,1.0,0.0057515180087648,0.0115341912216969,0.9682458365518544,0.0625
qiskit-gpu,zero,8192,5,Depolarizing,1.0,0.0157589379959972,0.0127222801764295,0.9842509842514764,0.0312499999999999
qiskit-gpu,zero,8192,6,Depolarizing,1.0,0.0098116330045741,0.011345317553619,0.9921567416492216,0.015625
qiskit-gpu,zero,8192,7,Depolarizing,1.0,0.0128240620106225,0.0100409788684955,0.9960860906568266,0.0078124999999999
qiskit-gpu,zero,8192,8,Depolarizing,1.0,0.0177091249934164,0.0111719347545386,0.998044963916957,0.00390625
qiskit-gpu,zero,8192,9,Depolarizing,1.0,0.0708412599924486,0.0106208187178497,0.9990229601966112,0.0019531249999999
qiskit-gpu,zero,8192,10,Depolarizing,1.0,0.1434593140002107,0.0106320369081624,0.9995115994824672,0.0009765625
qiskit-gpu,zero,8192,11,Depolarizing,1.0,0.4831809819879709,0.0112609449763171,0.9997558295653992,0.0004882812499999
qiskit-gpu,zero,8192,12,Depolarizing,1.0,2.313990623995778,0.0111331872709671,0.9998779222360098,0.000244140625
qiskit-gpu,zero,8192,3,Amplitude Damping,1.0,0.0311215709953103,0.9354143466934852,1.3228756555322954,0.1249999999999999
qiskit-gpu,zero,8192,4,Amplitude Damping,1.0,0.0050903930095955,0.9682458365518544,1.3693063937629153,0.0625
qiskit-gpu,zero,8192,5,Amplitude Damping,1.0,0.0065008429955923,0.9842509842514764,1.3919410907075054,0.0312499999999999
qiskit-gpu,zero,8192,6,Amplitude Damping,1.0,0.0115634679968934,0.9921567416492216,1.403121520040228,0.015625
qiskit-gpu,zero,8192,7,Amplitude Damping,1.0,0.0116712290036957,0.9960860906568269,1.4086784586980805,0.0078124999999999
qiskit-gpu,zero,8192,8,Amplitude Damping,1.0,0.0305227119970368,0.998044963916957,1.4114487238295268,0.00390625
qiskit-gpu,zero,8192,9,Amplitude Damping,1.0,0.0447388299944577,0.9990229601966112,1.4128318194321643,0.0019531249999999
qiskit-gpu,zero,8192,10,Amplitude Damping,1.0,0.1216512520040851,0.9995115994824672,1.4135228597373302,0.0009765625
qiskit-gpu,zero,8192,11,Amplitude Damping,1.0,0.4817425470100716,0.9997558295653994,1.4138682532329525,0.0004882812499999
qiskit-gpu,zero,8192,12,Amplitude Damping,1.0,2.321155618003104,0.9998779222360098,1.4140409183435958,0.000244140625
qiskit-gpu,zero,8192,3,Phase Damping,1.0,0.0402309170021908,0.0051094847501114,0.9354143466934852,0.1249999999999999
qiskit-gpu,zero,8192,4,Phase Damping,1.0,0.0049935180140892,0.0107102352387909,0.9682458365518544,0.0624999999999999
qiskit-gpu,zero,8192,5,Phase Damping,1.0,0.0077865380008006,0.0126671111045633,0.9842509842514764,0.0312499999999999
qiskit-gpu,zero,8192,6,Phase Damping,1.0,0.009520280000288,0.010498046875,0.9921567416492216,0.0156249999999999
qiskit-gpu,zero,8192,7,Phase Damping,1.0,0.01178988700849,0.0095011175401806,0.9960860906568266,0.0078124999999999
qiskit-gpu,zero,8192,8,Phase Damping,1.0,0.01808788299968,0.0108539661137558,0.998044963916957,0.00390625
qiskit-gpu,zero,8192,9,Phase Damping,1.0,0.0485834360006265,0.0106809779561657,0.9990229601966112,0.001953125
qiskit-gpu,zero,8192,10,Phase Damping,1.0,0.1652181030076462,0.0113348053275455,0.9995115994824672,0.0009765625
qiskit-gpu,zero,8192,11,Phase Damping,1.0,0.5023169209889602,0.0110174797065882,0.9997558295653992,0.00048828125
qiskit-gpu,zero,8192,12,Phase Damping,1.0,2.3557498669979395,0.011064716009399,0.9998779222360098,0.000244140625
qiskit-gpu,zero,8192,3,Bit Flip,1.0,0.0049046280037146,0.0101325712741441,1.414213562373095,-7.410873891365128e-18
qiskit-gpu,zero,8192,4,Bit Flip,1.0,0.0051398069917922,0.0097043979073983,1.4142135623730951,2.905661822261152e-17
qiskit-gpu,zero,8192,5,Bit Flip,1.0,0.0065819589945022,0.0119989590988116,1.4142135623730947,3.12464953579194e-18
qiskit-gpu,zero,8192,6,Bit Flip,1.0,0.009405169999809,0.0098929685494896,1.4142135623730994,9.215718466126788e-19
qiskit-gpu,zero,8192,7,Bit Flip,1.0,0.0183675550069892,0.01058990741909,1.4142135623730945,1.5983560575859374e-20
qiskit-gpu,zero,8192,8,Bit Flip,1.0,0.0154929069976788,0.0114785045749,1.414213562373093,1.1214716221646936e-18
qiskit-gpu,zero,8192,9,Bit Flip,1.0,0.0331276520009851,0.0110080081226518,1.4142135623730856,4.670280734923378e-20
qiskit-gpu,zero,8192,10,Bit Flip,1.0,0.1124634180014254,0.0110309964331858,1.414213562373118,7.571415757269377e-19
qiskit-gpu,zero,8192,11,Bit Flip,1.0,0.4821582150034373,0.010862200252844,1.4142135623730738,1.2678291079241322e-21
qiskit-gpu,zero,8192,12,Bit Flip,1.0,2.3336142810003366,0.0110606750879631,1.4142135623727938,3.188681999718416e-19
cudaq-cpu,zero,32768,3,none,0.0,0.1536985760030802,0.0051887062922258,2.220446049250313e-16,0.9999999999999992
cudaq-cpu,zero,32768,4,none,0.0,0.0129938050085911,0.004558267942944,6.661338147750939e-16,0.9999999999999996
cudaq-cpu,zero,32768,5,none,0.0,0.0137557720008771,0.0051102137912437,5.551115123125784e-16,0.9999999999999992
cudaq-cpu,zero,32768,6,none,0.0,0.0349809409963199,0.0055722791241717,8.881784197001252e-16,1.0
cudaq-cpu,zero,32768,7,none,0.0,0.0153297190117882,0.0055412728939362,8.881784197001252e-16,1.0
cudaq-cpu,zero,32768,8,none,0.0,0.0165349609887925,0.0055141472065992,1.3322676295501878e-15,1.0
cudaq-cpu,zero,32768,9,none,0.0,0.0187671349995071,0.0055190430443487,1.2212453270876722e-15,1.0
cudaq-cpu,zero,32768,10,none,0.0,0.023574239006848,0.0055446332780497,1.5543122344752194e-15,1.0
cudaq-cpu,zero,32768,3,Depol,0.01,0.0109386069962056,0.0027360502288443,0.0229022977058747,0.9801330370370364
cudaq-cpu,zero,32768,4,Depol,0.01,0.0133759859891142,0.0036049514845812,0.0294587533870265,0.9735988167901228
cudaq-cpu,zero,32768,5,Depol,0.01,0.0205279649962903,0.0051843967347612,0.0359518497878219,0.9671081580115216
cudaq-cpu,zero,32768,6,Depol,0.01,0.0437327169929631,0.0054070396949096,0.0423912247050596,0.9606607702914444
cudaq-cpu,zero,32768,7,Depol,0.01,0.1623558209976181,0.005217881193196,0.0487814899849348,0.9542563651561684
cudaq-cpu,zero,32768,8,Depol,0.01,0.771369596986915,0.0052051932087784,0.0551252089006439,0.9478946560551272
cudaq-cpu,zero,32768,9,Depol,0.01,4.034142069998779,0.0056182189970548,0.0614239792320502,0.9415753583480928
cudaq-cpu,zero,32768,10,Depol,0.01,18.214704553989577,0.0054463404228438,0.0676788940439377,0.9352981892924388
cudaq-cpu,zero,32768,3,Amp Damp,0.01,0.1452436940016923,0.0067616926751386,0.0149471635694401,0.992499984256926
cudaq-cpu,zero,32768,4,Amp Damp,0.01,0.0439631240005837,0.009466354004024,0.0179312723972858,0.9900124999605426
cudaq-cpu,zero,32768,5,Amp Damp,0.01,0.0161994079971918,0.008221754989705,0.0207681276319864,0.9875312499999
cudaq-cpu,zero,32768,6,Amp Damp,0.01,0.0327198640006827,0.007235433958256,0.0235092160709745,0.9850562187499986
cudaq-cpu,zero,32768,7,Amp Damp,0.01,0.1080277659930288,0.0060434051730891,0.0261829551923943,0.9825873906249988
cudaq-cpu,zero,32768,8,Amp Damp,0.01,0.4484431690070778,0.0059048162163148,0.0288065897116188,0.9801247500781238
cudaq-cpu,zero,32768,9,Amp Damp,0.01,2.6264471059985226,0.0056555585491261,0.0313913034309119,0.9776682816015608
cudaq-cpu,zero,32768,10,Amp Damp,0.01,11.403394640001352,0.0056062709752671,0.033944718214589,0.9752179697263657
cudaq-cpu,zero,32768,3,Phase,0.01,0.0306389369943644,0.0045680645361941,0.0342104897363369,0.9702989999999994
cudaq-cpu,zero,32768,4,Phase,0.01,0.0131788540020352,0.0056312994651019,0.0439240722993855,0.9605960099999996
cudaq-cpu,zero,32768,5,Phase,0.01,0.0161725570069393,0.0054173643934373,0.0535111363516033,0.9509900498999992
cudaq-cpu,zero,32768,6,Phase,0.01,0.0307464899960905,0.0060709274059103,0.0629868286998943,0.9414801494009992
cudaq-cpu,zero,32768,7,Phase,0.01,0.1143373929953668,0.0052732750196504,0.0723586644275224,0.9320653479069898
cudaq-cpu,zero,32768,8,Phase,0.01,0.4775784859957639,0.0054623907444937,0.0816310426716863,0.9227446944279196
cudaq-cpu,zero,32768,9,Phase,0.01,2.112181139003951,0.0056918351241558,0.0908068901557113,0.9135172474836408
cudaq-cpu,zero,32768,10,Phase,0.01,11.00482805201318,0.005581297114089,0.0998883606900064,0.9043820750088044
cudaq-cpu,zero,32768,3,Bit Flip,0.01,0.0111223209969466,0.0065176288075772,2.220446049250313e-16,0.9999999999999992
cudaq-cpu,zero,32768,4,Bit Flip,0.01,0.0128734449972398,0.0086120151272555,6.661338147750939e-16,0.9999999999999996
cudaq-cpu,zero,32768,5,Bit Flip,0.01,0.0197334660042542,0.0054352140773665,5.551115123125784e-16,0.9999999999999992
cudaq-cpu,zero,32768,6,Bit Flip,0.01,0.0300354939972748,0.0054096227169339,9.992007221626409e-16,1.0
cudaq-cpu,zero,32768,7,Bit Flip,0.01,0.1029365159920416,0.0056593447801866,8.881784197001252e-16,1.0
cudaq-cpu,zero,32768,8,Bit Flip,0.01,0.4295929490035632,0.005164778909318,1.2212453270876722e-15,1.0
cudaq-cpu,zero,32768,9,Bit Flip,0.01,2.798777062998852,0.0057267436770392,1.2212453270876722e-15,1.0
cudaq-cpu,zero,32768,10,Bit Flip,0.01,10.709477780997986,0.0055326946764177,1.5543122344752194e-15,1.0
cudaq-cpu,zero,32768,3,Depol,0.1,0.011127158999443,0.0066067561198426,0.2124256409881954,0.8130370370370361
cudaq-cpu,zero,32768,4,Depol,0.1,0.0140811840101378,0.0048246737122772,0.2645801174023013,0.7588345679012336
cudaq-cpu,zero,32768,5,Depol,0.1,0.0204377990012289,0.0058153405170666,0.3131263218569018,0.7082455967078177
cudaq-cpu,zero,32768,6,Depol,0.1,0.0443102569988695,0.0049826897549515,0.358398219819515,0.6610292235939634
cudaq-cpu,zero,32768,7,Depol,0.1,0.21785232599359,0.0057083372570868,0.4006536277889857,0.6169606086876999
cudaq-cpu,zero,32768,8,Depol,0.1,0.7663257340027485,0.0056377457220485,0.4401117033856725,0.5758299014418529
cudaq-cpu,zero,32768,9,Depol,0.1,3.875193690997549,0.0054763536726336,0.476967224215434,0.5374412413457296
cudaq-cpu,zero,32768,10,Depol,0.1,18.349084526009392,0.0056412137323993,0.5113971325745746,0.5016118252560136
cudaq-cpu,zero,32768,3,Amp Damp,0.1,0.0114927859976887,0.0640849085902731,0.1449746853790312,0.9249831077996248
cudaq-cpu,zero,32768,4,Amp Damp,0.1,0.0139472800074145,0.0510031181532244,0.1711445806241378,0.9012495665739932
cudaq-cpu,zero,32768,5,Amp Damp,0.1,0.0160557019989937,0.0417251524137909,0.195215498459698,0.8781249888790026
cudaq-cpu,zero,32768,6,Amp Damp,0.1,0.0365497299935668,0.0321843998536375,0.217773761231028,0.8555937497146526
cudaq-cpu,zero,32768,7,Amp Damp,0.1,0.1173104490007972,0.0244929754930492,0.2391528372227857,0.8336406249926778
cudaq-cpu,zero,32768,8,Amp Damp,0.1,0.4298378069943283,0.0182321523310347,0.2595618947539742,0.812250781249811
cudaq-cpu,zero,32768,9,Amp Damp,0.1,2.0398781770054484,0.0145500694971292,0.279141686551921,0.7914097656249934
cudaq-cpu,zero,32768,10,Amp Damp,0.1,11.929169780007214,0.0113702451388623,0.2979921772036852,0.7711034960937478
cudaq-cpu,zero,32768,3,Phase,0.1,0.0110732940083835,0.0066795163941358,0.3055617777144258,0.7289999999999992
cudaq-cpu,zero,32768,4,Phase,0.1,0.0136708080099197,0.0049987383085067,0.374061171467984,0.6560999999999992
cudaq-cpu,zero,32768,5,Phase,0.1,0.0178973319998476,0.0052323186450556,0.4356143285063067,0.5904899999999991
cudaq-cpu,zero,32768,6,Phase,0.1,0.0336003999982494,0.0053224966016573,0.491044469904712,0.5314409999999993
cudaq-cpu,zero,32768,7,Phase,0.1,0.1059205740020843,0.0055328630045945,0.5410098618026117,0.4782968999999992
cudaq-cpu,zero,32768,8,Phase,0.1,0.4241266610042657,0.0051660410081784,0.5860713829095399,0.4304672099999992
cudaq-cpu,zero,32768,9,Phase,0.1,2.039525504005724,0.0056283217794446,0.6267204898594855,0.3874204889999992
cudaq-cpu,zero,32768,10,Phase,0.1,11.21920647501247,0.0054929945177828,0.663393662266917,0.3486784400999991
cudaq-cpu,zero,32768,3,Bit Flip,0.1,0.0115065220015821,0.0073326062813777,5.551115123125784e-16,0.999999999999999
cudaq-cpu,zero,32768,4,Bit Flip,0.1,0.0127427380066365,0.0055691026548129,1.1102230246251563e-15,0.9999999999999988
cudaq-cpu,zero,32768,5,Bit Flip,0.1,0.0159606369998073,0.0060868608217498,9.992007221626409e-16,0.9999999999999992
cudaq-cpu,zero,32768,6,Bit Flip,0.1,0.0320023920066887,0.0064540168478438,1.4432899320127037e-15,1.0
cudaq-cpu,zero,32768,7,Bit Flip,0.1,0.1157718629983719,0.0053432784736912,1.3322676295501878e-15,1.0
cudaq-cpu,zero,32768,8,Bit Flip,0.1,0.4295192059944384,0.0053502458498074,1.7763568394002505e-15,1.0
cudaq-cpu,zero,32768,9,Bit Flip,0.1,2.8576579520013183,0.0057972154028959,1.7763568394002505e-15,1.0
cudaq-cpu,zero,32768,10,Bit Flip,0.1,10.942921420006314,0.0054758434612687,2.3314683517128287e-15,0.9999999999999996
cudaq-cpu,zero,32768,3,Depol,0.5,0.0111266839958261,0.0038062650946457,0.7608384660805233,0.2962962962962961
cudaq-cpu,zero,32768,4,Depol,0.5,0.0279294420033693,0.00555336076046,0.8367784297694096,0.1975308641975308
cudaq-cpu,zero,32768,5,Depol,0.5,0.0500815189880086,0.0054180520071221,0.8885649463064806,0.1316872427983538
cudaq-cpu,zero,32768,6,Depol,0.5,0.0445368910004617,0.0060001004528537,0.9240228372253856,0.0877914951989025
cudaq-cpu,zero,32768,7,Depol,0.5,0.1711990749899996,0.0056221960284615,0.948303047446829,0.058527663465935
cudaq-cpu,zero,32768,8,Depol,0.5,0.713362380003673,0.0055156670695745,0.9649028749080716,0.0390184423106233
cudaq-cpu,zero,32768,9,Depol,0.5,3.5698734280013014,0.0052676204104029,0.9762257767891568,0.0260122948737489
cudaq-cpu,zero,32768,10,Depol,0.5,17.79345343299792,0.0053698798455127,0.983929720084454,0.0173415299158326
cudaq-cpu,zero,32768,3,Amp Damp,0.5,0.0108907510002609,0.3469269851014764,0.6528425855148932,0.6218592167691142
