target,n_bits,shots,sim_time_s,l2_norm
nvidia,20,8192,0.06356114299978799,0.011053936936202902
nvidia,21,8192,0.06959302300037962,0.011044496617448751
nvidia,22,8192,0.07690009699945222,0.01104584572838244
nvidia,23,8192,0.10045259099933901,0.011049892072884137
nvidia,24,8192,0.11618125099994359,0.011047194674559342
nvidia,25,8192,0.16774904599969886,0.011047194674559342
nvidia,26,8192,0.26738951500010444,0.011047869085882858
nvidia,27,8192,0.48813581000013073,0.011048206276106682
nvidia,28,8192,0.8651458020003702,0.011048374867359522
nvidia,3,16384,0.027823061000162852,0.006173910457227438
nvidia,4,16384,0.02817128100014088,0.009062847262339153
nvidia,5,16384,0.036858655999822076,0.008565387740079776
nvidia,6,16384,0.03259170000001177,0.008253523998733787
nvidia,7,16384,0.031180699999822536,0.0076710289762524295
nvidia,8,16384,0.031892424000034225,0.0077170260276360455
nvidia,9,16384,0.04035953899983724,0.007507572325041482
nvidia,10,16384,0.03647883299981913,0.0076753984118009605
nvidia,11,16384,0.037623465999786276,0.007749782589970056
nvidia,12,16384,0.03862098299941863,0.007896449139686491
nvidia,13,16384,0.052134184000351524,0.0078120231482889935
nvidia,14,16384,0.048695647999920766,0.0077622706270345275
nvidia,15,16384,0.050163824999799544,0.00781917287047402
nvidia,16,16384,0.05743777800034877,0.00778335858313027
nvidia,17,16384,0.07613138099986827,0.007809161426543924
nvidia,18,16384,0.06909401400025672,0.007808207286223111
nvidia,19,16384,0.07041450399992755,0.007804866876536026
nvidia,20,16384,0.07091632200081222,0.007799614770864203
nvidia,21,16384,0.09350280899980135,0.007815360499272029
nvidia,22,16384,0.08850137099943822,0.007815360499272029
nvidia,23,16384,0.09984942300070543,0.0078086843709567755
nvidia,24,16384,0.12930711899934977,0.007814407115858995
nvidia,25,16384,0.19695230099932814,0.007812976822607176
nvidia,26,16384,0.2759735149993503,0.0078115462674688265
nvidia,27,16384,0.4550438779997421,0.007813453616115849
nvidia,28,16384,0.8689206019998892,0.007812261577782809
nvidia,3,32768,0.042205852999359195,0.0042580497745580825
nvidia,4,32768,0.032832362000590365,0.003410330821459715
nvidia,5,32768,0.032672700999683,0.0051506945998085075
nvidia,6,32768,0.03296825799952785,0.005725279847847298
nvidia,7,32768,0.04264822700042714,0.005676761728912425
nvidia,8,32768,0.043479126000420365,0.005568433693530681
nvidia,9,32768,0.03823053300038737,0.005680697774959193
nvidia,10,32768,0.04107806100000744,0.00551803046878852
nvidia,11,32768,0.05632727000011073,0.00556106980829063
nvidia,12,32768,0.05013085200062051,0.005581130246696389
nvidia,13,32768,0.05249055399963254,0.005513978307075292
nvidia,14,32768,0.0576431279996541,0.005547488004096437
nvidia,15,32768,0.0734803750001447,0.0054943507290294204
nvidia,16,32768,0.09305392100031895,0.0055389194120318355
nvidia,17,32768,0.08681967400025314,0.005508739853294104
nvidia,18,32768,0.08937032599988015,0.005523934542941429
nvidia,19,32768,0.12319621999995434,0.005521404998500208
nvidia,20,32768,0.09846697299963125,0.00552612587819365
nvidia,21,32768,0.09828876499977923,0.005529832313454416
nvidia,22,32768,0.10593099400011852,0.005526799960396474
nvidia,23,32768,0.17579899199972715,0.005523765942683697
nvidia,24,32768,0.1667724589997306,0.005523765942683697
