target,init,n_bits,shots,sim_time_s,l2_norm
nvidia,zero,20,16384,0.023472984998079482,0.007800092381150365
nvidia,zero,21,16384,0.030218522995710373,0.007818219951956014
nvidia,zero,22,16384,0.030789969001489226,0.007817743449139667
nvidia,zero,23,16384,0.03907788899959996,0.0078120231482889935
nvidia,zero,24,16384,0.05814788599673193,0.0078125
nvidia,zero,25,16384,0.09563636299571954,0.0078125
nvidia,zero,26,16384,0.17482971400022507,0.0078125
nvidia,zero,27,16384,0.32717607299855445,0.007812976822607176
nvidia,zero,28,16384,0.6646549560027779,0.007812261577782809
nvidia,zero,3,32768,0.009886029998597223,0.004861020094912581
nvidia,zero,4,32768,0.008749676002480555,0.004436714317721252
nvidia,zero,5,32768,0.009166817995719612,0.0053114615154637125
nvidia,zero,6,32768,0.009156229003565386,0.005531516235754617
nvidia,zero,7,32768,0.009318887001427356,0.005329141637292483
nvidia,zero,8,32768,0.00982652700622566,0.005406178413314062
nvidia,zero,9,32768,0.009792550998099614,0.005732270324887279
nvidia,zero,10,32768,0.010395571000117343,0.005556713834525004
nvidia,zero,11,32768,0.012089258998457808,0.005583132326246626
nvidia,zero,12,32768,0.012834378001571167,0.00557845968957396
nvidia,zero,13,32768,0.013980165000248235,0.0055104302212044265
nvidia,zero,14,32768,0.016125260000990238,0.0055374059311775236
nvidia,zero,15,32768,0.02528083699871786,0.005500449541533713
nvidia,zero,16,32768,0.03783436900266679,0.005526799960396474
nvidia,zero,17,32768,0.03549023599771317,0.005505188391248469
nvidia,zero,18,32768,0.03838235199509654,0.005528316344836061
nvidia,zero,19,32768,0.041090026003075764,0.005519886715424511
nvidia,zero,20,32768,0.05001018700568238,0.005526631447553675
nvidia,zero,21,32768,0.044406806999177206,0.0055294954674568785
nvidia,zero,22,32768,0.050153801996202674,0.005525620262576306
nvidia,zero,23,32768,0.0576739149983041,0.005522079656982503
nvidia,zero,24,32768,0.08006267600285355,0.00552292286419122
nvidia,zero,25,32768,0.1282467450000695,0.005523597337279671
nvidia,zero,26,32768,0.19997821899596602,0.005524440312841585
nvidia,zero,27,32768,0.35252620599931106,0.005524271728019903
nvidia,zero,28,32768,0.6935867939973832,0.005524271728019903
nvidia,zero,3,65536,0.01869609700224828,0.004646745983069503
nvidia,zero,4,65536,0.01761400100076571,0.0040658302595441365
nvidia,zero,5,65536,0.0175946860035765,0.0035570983257039567
nvidia,zero,6,65536,0.01825379799993243,0.0037405513898001244
nvidia,zero,7,65536,0.017803078997530974,0.0037601693667340154
nvidia,zero,8,65536,0.01854842100146925,0.004013032514227969
nvidia,zero,9,65536,0.0192278289978276,0.003780363065563216
nvidia,zero,10,65536,0.02076967400353169,0.00388473306664296
nvidia,zero,11,65536,0.021516341003007255,0.003918271639707508
