target,n_bits,shots,sim_time_s,l2_norm
nvidia,10,2048,0.23462551000000076,0.02135079209870649
nvidia,11,2048,0.037709453000019266,0.022043072930265063
nvidia,12,2048,0.04083120500001769,0.02229045353615884
nvidia,13,2048,0.041204624000016565,0.022010600917157508
nvidia,14,2048,0.043604349999981196,0.02209708691207961
nvidia,15,2048,0.047073089000008395,0.022075497178627567
nvidia,16,2048,0.0536155650000012,0.021967230232816392
nvidia,17,2048,0.05140057899998851,0.022086294683395784
nvidia,18,2048,0.05474182899999391,0.022086294683395784
nvidia,19,2048,0.06017793499998447,0.022140203220223895
nvidia,20,2048,0.07478628000001208,0.022107873872405804
nvidia,21,2048,0.06810614600001941,0.022118655572082275
nvidia,22,2048,0.07622962599998573,0.022102481050305225
nvidia,23,2048,0.0930610389999913,0.022094389349118684
nvidia,24,2048,0.1313328370000022,0.022095738171765716
nvidia,25,2048,0.18261723400001983,0.022096412552213365
nvidia,26,2048,0.3063644960000147,0.022096749734719045
nvidia,27,2048,0.5406989710000119,0.022096918324042453
nvidia,28,2048,1.056832737999997,0.02209700261822181
nvidia,10,4096,0.037912043000005724,0.016146538831822706
nvidia,11,4096,0.038022226000009596,0.01570869916225138
nvidia,12,4096,0.04002551400000698,0.01564406185898515
nvidia,13,4096,0.04665186700000845,0.015602095027998494
nvidia,14,4096,0.04442399300000943,0.015701108584778835
nvidia,15,4096,0.054274254000006295,0.01559827426265946
nvidia,16,4096,0.05291087000000516,0.01564025134574899
nvidia,17,4096,0.06003958300001955,0.015594452561202453
nvidia,18,4096,0.05660624100002565,0.01563262753279504
nvidia,19,4096,0.05997372199999518,0.015636439903912027
nvidia,20,4096,0.06297884599999293,0.015621184836959366
nvidia,21,4096,0.07852183299999638,0.015617368741913551
nvidia,22,4096,0.0770995990000074,0.015625
nvidia,23,4096,0.09641196900000182,0.015625
nvidia,24,4096,0.12421445000001086,0.015623092534937653
nvidia,25,4096,0.19245971800000916,0.015624046296577987
nvidia,26,4096,0.3073978320000208,0.015624523155565617
nvidia,27,4096,0.5436348980000218,0.015624761579601881
nvidia,28,4096,1.0506568739999977,0.015624880790255698
nvidia,10,8192,0.042610754999998335,0.011342690410466146
nvidia,11,8192,0.038339117000020906,0.011338748554426877
nvidia,12,8192,0.041760329999988244,0.010980901437523935
nvidia,13,8192,0.04427024699998583,0.011060675087963177
nvidia,14,8192,0.05519308300000603,0.011056632689672122
nvidia,15,8192,0.049578822000000855,0.010993107717206472
nvidia,16,8192,0.05485763199999383,0.011048543456039806
nvidia,17,8192,0.058788994999986244,0.011041797901069442
nvidia,18,8192,0.07335158399999386,0.01104584572838244
nvidia,19,8192,0.06536115400001563,0.011049892072884137
nvidia,20,8192,0.07302579099999207,0.011052588812905467
nvidia,21,8192,0.08192056499999012,0.011051240525152613
nvidia,22,8192,0.09423465500000816,0.011052588812905467
nvidia,23,8192,0.101149606000007,0.011055284895105077
nvidia,24,8192,0.1376288599999782,0.011049892072884137
nvidia,25,8192,0.19812928599998259,0.011047194674559342
nvidia,26,8192,0.32895981100000427,0.011049217785037719
nvidia,27,8192,0.5545712029999947,0.011049554934104394
nvidia,28,8192,1.0645858370000099,0.011049723504780073
nvidia,10,16384,0.038383358000004364,0.007859565110684908
nvidia,11,16384,0.06540412499998638,0.007972041927370945
nvidia,12,16384,0.04740363699997374,0.007759390556206168
nvidia,13,16384,0.0496577929999944,0.007772342470572073
nvidia,14,16384,0.05206298399997422,0.007774738605435106
nvidia,15,16384,0.06630132500001196,0.007830598847641418
nvidia,16,16384,0.06634612700000275,0.00782726799391107
nvidia,17,16384,0.06698748799999521,0.007820125672874495
nvidia,18,16384,0.06921736300000703,0.007815837147368058
nvidia,19,16384,0.08973714800001176,0.007816790356365733
nvidia,20,16384,0.08050811199998975,0.007807730172337589
nvidia,21,16384,0.08274328699999955,0.007813930380531348
nvidia,22,16384,0.08967757899998219,0.007813930380531348
nvidia,23,16384,0.12200930400001653,0.0078125
nvidia,24,16384,0.1428769240000065,0.007813930380531348
nvidia,25,16384,0.19699414900000534,0.0078120231482889935
nvidia,26,16384,0.3231307709999953,0.007813453616115849
nvidia,27,16384,0.5729837330000009,0.0078125
nvidia,28,16384,1.0509335350000129,0.007813215222998493
nvidia,10,32768,0.04509034500000553,0.0054482210948294425
nvidia,11,32768,0.045330204000009644,0.005484170969675568
nvidia,12,32768,0.058819814000003134,0.005570440336368258
nvidia,13,32768,0.052936383999991676,0.0054943507290294204
nvidia,14,32768,0.05574812499997961,0.005532358004699541
nvidia,15,32768,0.06059576399999855,0.005512457978484175
nvidia,16,32768,0.09072599400002446,0.0055246088925188595
nvidia,17,32768,0.08401384999999095,0.005525451713755593
nvidia,18,32768,0.08682606900001133,0.005527642447552539
nvidia,19,32768,0.09012806500001602,0.005524103138053341
nvidia,20,32768,0.11260094299998968,0.005527136970669076
nvidia,21,32768,0.0993763470000033,0.005524103138053341
nvidia,22,32768,0.10731680300000335,0.005525957344794864
nvidia,23,32768,0.12154462800000942,0.0055230914901851285
nvidia,24,32768,0.17604446999999368,0.0055246088925188595
nvidia,25,32768,0.21809593300000074,0.0055246088925188595
nvidia,26,32768,0.34491711599997643,0.005524946036442068
nvidia,27,32768,0.5807703100000197,0.005524103138053341
nvidia,28,32768,1.1693860099999824,0.005524103138053341
nvidia,10,65536,0.060616139000018165,0.00395882511430213
nvidia,11,65536,0.05984108699999524,0.003943326941437565
nvidia,12,65536,0.06423570900000186,0.0038374565209028685
nvidia,13,65536,0.08068984999999884,0.0038874890891532248
nvidia,14,65536,0.0850321249999979,0.0038952673060568483
nvidia,15,65536,0.08629160899999988,0.003933158225351531
nvidia,16,65536,0.11809404499999232,0.003912801017698683
nvidia,17,65536,0.13013528999999835,0.00390815688319876
nvidia,18,65536,0.12439377100000115,0.003912384461564673
