target,init,n_bits,shots,sim_time_s,l2_norm
nvidia,ghz,4,16384,0.004615881996869575,0.1733514701275341
nvidia,ghz,5,16384,0.004664152998884674,0.12382975796847229
nvidia,ghz,6,16384,0.004739075004181359,0.08784767797014296
nvidia,ghz,7,16384,0.005086520999611821,0.06384452394379539
nvidia,ghz,8,16384,0.005053467997640837,0.04524430371886412
nvidia,ghz,9,16384,0.0052601869974751025,0.031911874086761806
nvidia,ghz,10,16384,0.005618580005830154,0.023357732453535406
nvidia,ghz,11,16384,0.006200474002980627,0.017263780728396284
nvidia,ghz,12,16384,0.006898971994814929,0.013419131210590796
nvidia,ghz,13,16384,0.007909002997621428,0.011184265628182932
nvidia,ghz,14,16384,0.009224391003954224,0.009526960314377617
nvidia,ghz,15,16384,0.01106702399556525,0.008740183228071366
nvidia,ghz,16,16384,0.018073437000566628,0.00827471061039176
nvidia,ghz,17,16384,0.02110532000369858,0.00804970182376009
nvidia,ghz,18,16384,0.019840883993310854,0.007935978691112844
nvidia,ghz,19,16384,0.02077497899881564,0.00789456184302003
nvidia,ghz,20,16384,0.02188158499484416,0.007830123098143871
nvidia,ghz,21,16384,0.023851607002143282,0.007827743916934277
nvidia,ghz,22,16384,0.031316704997152556,0.007823935722149447
nvidia,ghz,23,16384,0.042562094997265376,0.007818219951956014
nvidia,ghz,24,16384,0.06962734300032025,0.007813930380531348
nvidia,ghz,25,16384,0.13070439999864902,0.007814407115858995
nvidia,ghz,26,16384,0.23453852300008293,0.0078125
nvidia,ghz,27,16384,0.45376295499590924,0.007813453616115849
nvidia,ghz,3,32768,0.009213407996867318,0.24900651388069375
nvidia,ghz,4,32768,0.008405257998674642,0.1762631592166802
nvidia,ghz,5,32768,0.008829999002045952,0.12505646264880185
nvidia,ghz,6,32768,0.008864460003678687,0.08892587673048913
nvidia,ghz,7,32768,0.008848580997437239,0.06296173541752349
nvidia,ghz,8,32768,0.009069280997209717,0.04442049189644088
nvidia,ghz,9,32768,0.009595015995728318,0.0318211573828817
nvidia,ghz,10,32768,0.010062219000246841,0.022950517333605508
nvidia,ghz,11,32768,0.010329949000151828,0.01641363477263089
nvidia,ghz,12,32768,0.01121710499865003,0.012404935671083325
nvidia,ghz,13,32768,0.012641246998100542,0.009570655038114243
nvidia,ghz,14,32768,0.015043936000438407,0.0077622706270345275
nvidia,ghz,15,32768,0.016857504997460637,0.006814787708048979
nvidia,ghz,16,32768,0.031661258995882235,0.006184009019953058
nvidia,ghz,17,32768,0.034885471999587025,0.005885542612219209
nvidia,ghz,18,32768,0.04012720100581646,0.005677253883903069
nvidia,ghz,19,32768,0.059378639998612925,0.005608596195146554
nvidia,ghz,20,32768,0.05372511599853169,0.005565924372645506
nvidia,ghz,21,32768,0.05568527300056303,0.005548830896394998
nvidia,ghz,22,32768,0.05595093399460893,0.005540096277956522
nvidia,ghz,23,32768,0.07012469600158511,0.005528653262674374
nvidia,ghz,24,32768,0.10111951100407168,0.005524271728019903
nvidia,ghz,25,32768,0.15584401499654632,0.005525114600688944
nvidia,ghz,26,32768,0.26482949999626726,0.005525114600688944
