target,n_bits,shots,sim_time_s,l2_norm
nvidia,3,1024,0.000886976999026956,0.024820830131130536
nvidia,4,1024,0.00084751100075664,0.025390625
nvidia,5,1024,0.0009270720001950394,0.03633022507370757
nvidia,6,1024,0.001061111001035897,0.026057937625246747
nvidia,7,1024,0.0011555330020200927,0.03081979265245996
nvidia,8,1024,0.001335533001110889,0.030788833536004777
nvidia,9,1024,0.0015174619984463789,0.029100907081545585
nvidia,10,1024,0.001608539001608733,0.031341419015392995
nvidia,11,1024,0.0018312789979972877,0.031341419015392995
nvidia,12,1024,0.002047423000476556,0.03158390943124263
nvidia,13,1024,0.002385787996900035,0.03140221716955767
nvidia,14,1024,0.002673132999916561,0.03140221716955767
nvidia,15,1024,0.002929289999883622,0.031158312760827766
nvidia,16,1024,0.003791203002037946,0.03125
nvidia,17,1024,0.004433376001543365,0.031219467506144103
nvidia,18,1024,0.005094922998978291,0.031219467506144103
nvidia,19,1024,0.005995776999043301,0.03128050269149798
nvidia,20,1024,0.006936369998584269,0.03126525506559008
nvidia,21,1024,0.009796577000088291,0.031242369673918732
nvidia,22,1024,0.013271101997816004,0.031246185069875306
nvidia,23,1024,0.02422999699774664,0.031278597144745186
nvidia,24,1024,0.049558159000298474,0.031249046311131234
nvidia,25,1024,0.09694355700048618,0.031249523159203763
nvidia,26,1024,0.1926712319982471,0.031249761580511397
nvidia,27,1024,0.383564137002395,0.031249880790483076
nvidia,28,1024,0.8253550150002411,0.03124994039529838
nvidia,3,2048,0.0009947840007953346,0.018347943582085875
nvidia,4,2048,0.0011515089972817805,0.018399847345133568
nvidia,5,2048,0.0011391400003049057,0.017632295005144325
nvidia,6,2048,0.0012309349986026064,0.025192662772489122
nvidia,7,2048,0.001419311000063317,0.020933546006080096
nvidia,8,2048,0.0017233789985766634,0.021945512748285382
nvidia,9,2048,0.0018485299988242332,0.023274170484009735
nvidia,10,2048,0.0020334770015324466,0.02142881665770673
nvidia,11,2048,0.0025227740006812382,0.02230114696615085
nvidia,12,2048,0.0027883010006917175,0.021999766261853144
nvidia,13,2048,0.0027656579986796714,0.021814753812195973
nvidia,14,2048,0.0030328639986691996,0.022140203220223895
nvidia,15,2048,0.0038730989981559105,0.0219780809275916
nvidia,16,2048,0.004745541999000125,0.022075497178627567
nvidia,17,2048,0.004964645999280037,0.022118655572082275
nvidia,18,2048,0.005865626000741031,0.02209708691207961
nvidia,19,2048,0.008657370002765674,0.02209708691207961
nvidia,20,2048,0.008084946999588283,0.022086294683395784
nvidia,21,2048,0.009786381000594702,0.022118655572082275
nvidia,22,2048,0.013948848001746228,0.02209169145676488
nvidia,23,2048,0.02549552699929336,0.022094389349118684
nvidia,24,2048,0.04940593300125329,0.022095738171765716
nvidia,25,2048,0.09748196000145981,0.022096412552213365
nvidia,26,2048,0.19458203600152046,0.022096749734719045
nvidia,27,2048,0.38610791599785443,0.022096918324042453
