probability,noise_model,n_bits,shots,time_s,L2_pop,Fro_norm,Fidelity
0.0,none,3,262144,0.20121145248413086,5.96080570383471e-08,1.438630429716002e-07,0.9999998642022844
0.0,none,4,262144,0.035402536392211914,6.823691898055432e-08,2.3030990897033997e-07,0.9999997919722274
0.0,none,5,262144,0.039710044860839844,6.807477338372946e-08,3.255339549413031e-07,0.9999997049509657
0.0,none,6,262144,0.03132772445678711,9.024451040087041e-08,6.015789461175111e-07,0.999999418700853
0.0,none,7,262144,0.09968876838684082,4.986403015416057e-08,4.935037048220531e-07,0.9999995738478786
0.0,none,8,262144,0.08631563186645508,4.0227539765143407e-08,5.420693301808587e-07,0.9999995088336594
0.0,none,9,262144,0.11603975296020508,3.1894389799929216e-08,6.286837239052502e-07,0.999999449291807
0.0,none,10,262144,0.08805203437805176,2.9785563726044646e-08,8.039306685769664e-07,0.9999992612846497
0.01,Depol,3,262144,0.0010859966278076172,0.0048051907801680595,0.02038438571645961,0.9820711608603894
0.01,Depol,4,262144,0.0028705596923828125,0.003519067391406003,0.02540860070539806,0.9770277170736033
0.01,Depol,5,262144,0.003389596939086914,0.002508980248332081,0.030308386703578244,0.9721094806354638
0.01,Depol,6,262144,0.008949518203735352,0.0017777498644685123,0.03515917971049398,0.9672404540019448
0.01,Depol,7,262144,0.054518699645996094,0.0012576848284757086,0.039979236308040796,0.9624023611041073
0.01,Depol,8,262144,0.6435539722442627,0.0008894339624283263,0.04477391006060567,0.9575897809455542
0.01,Depol,9,262144,1.6406264305114746,0.0006289451807858504,0.04954427465650715,0.952801649332233
0.01,Depol,10,262144,11.757853984832764,0.00044473907055049853,0.054290855449724056,0.9480374326357297
0.01,BitFlip,3,262144,0.0005872249603271484,0.009561271822420886,0.026514549422061117,0.979941586842041
0.01,BitFlip,4,262144,0.000942230224609375,0.007001011348659608,0.027419712807046893,0.9792126685876082
0.01,BitFlip,5,262144,0.0017430782318115234,0.004991278012756976,0.027652893882071768,0.9790261129465794
0.01,BitFlip,6,262144,0.004553318023681641,0.0035365362728986198,0.027711818737868616,0.9789789414025054
