probability,noise_model,n_bits,shots,time_s,L2_pop,Fro_norm,Fidelity
0.0,none,3,524288,0.1544773659989005,0.24958845469559318,2.893410624288032e-15,0.9999999999999998
0.0,none,4,524288,0.1506964220025111,0.17676638745747317,6.150553490970361e-15,0.9999999999999963
0.0,none,5,524288,0.17094134500075597,0.12545069248558052,1.4409335622921437e-14,0.99999999999999
0.0,none,6,524288,0.17108847400231753,0.08838294935297773,1.1541505555401834e-13,1.000000000000084
0.0,none,7,524288,0.19274193100864068,0.06250357949402098,1.3957354494248653e-13,1.0000000000001013
0.0,none,8,524288,0.2053035849967273,0.04415122556703766,1.3050710099157306e-12,1.0000000000009763
0.0,none,9,524288,0.24381004698807374,0.03127372586556225,6.599446928745299e-12,0.9999999999950651
0.0,none,10,524288,0.3034960810036864,0.02214207847373555,2.341899420387331e-11,0.9999999999824912
0.01,Depol,3,524288,0.1331826720124809,0.23716836091093335,1.1990534752514637,0.24727576927934636
0.01,Depol,4,524288,0.15486769200651906,0.16515661125591335,1.1928841765513956,0.2454545281326058
0.01,Depol,5,524288,0.16505209800379816,0.1149378341291512,1.1867622817406984,0.2437789605418348
0.01,Depol,6,524288,0.20848771699820645,0.08054972755039129,1.180747444614012,0.24214424112072008
0.01,Depol,7,524288,0.5403470230085077,0.05611425979372139,1.1748506317816678,0.24052759318187616
0.01,Depol,8,524288,1.0807955950003816,0.03919399989536396,1.1690729996688518,0.23892349235107696
0.01,Depol,9,524288,4.69956108200131,0.027393240132296638,1.1634133946607788,0.2373305242042439
0.01,Depol,10,524288,20.788171242995304,0.019163677218822766,1.1578701074186877,0.23574828473787512
0.01,AmpDamp,3,524288,0.1409421940043103,0.24246152374479854,1.2111528024974818,0.2515745144297418
0.01,AmpDamp,4,524288,0.14946077100466937,0.16923972017584632,1.2075863727460976,0.25058897285553894
0.01,AmpDamp,5,524288,0.16171640399261378,0.11895630957221512,1.2041054924006864,0.24979765014261124
0.01,AmpDamp,6,524288,0.18962589799775742,0.0830293754048444,1.2007047249983809,0.24909393463818374
0.01,AmpDamp,7,524288,0.42221205700479914,0.05800773335822323,1.1973665468609398,0.24843271724290955
0.01,AmpDamp,8,524288,0.6965098620130448,0.04066137117934921,1.1940788277975645,0.24779300445496505
0.01,AmpDamp,9,524288,2.5239978300087387,0.028393147820102098,1.1908346110674983,0.24716467184810567
0.01,AmpDamp,10,524288,12.45516026300902,0.019918179950931182,1.1876300963825204,0.24654275320706875
0.01,Phase,3,524288,0.13996890999260359,0.24529563335103935,1.1952324966399104,0.24800233749776832
0.01,Phase,4,524288,0.14980624400777742,0.17304537164374012,1.1895691894525477,0.24518842480184766
0.01,Phase,5,524288,0.15947186200355645,0.1230379104127865,1.184061466221637,0.24265988441377467
0.01,Phase,6,524288,0.19169985299231485,0.08644950245328042,1.1786744503216888,0.2402146534654102
0.01,Phase,7,524288,0.29026215299381875,0.06130744677681376,1.1733945061521482,0.23780791611618107
0.01,Phase,8,524288,0.7701348459959263,0.04330283471816737,1.1682171037295486,0.23542870199854327
0.01,Phase,9,524288,2.8341918929945678,0.030643490796413257,1.1631401261170806,0.23307413415530323
0.01,Phase,10,524288,12.192017687004409,0.021724382587408053,1.1581620525784508,0.23074332331480396
0.01,BitFlip,3,524288,0.13950004499929491,0.23551668581671656,1.2012165460199087,0.2500000000000004
0.01,BitFlip,4,524288,0.15025117099867202,0.16290342615604503,1.1938934254324753,0.24999999999999817
0.01,BitFlip,5,524288,0.15909396200731862,0.11282680063304062,1.1868177633671273,0.2500000000000013
0.01,BitFlip,6,524288,0.21023472500382923,0.07838361356169386,1.179982356591644,0.24999999999999986
0.01,BitFlip,7,524288,0.28479570800845977,0.054320267000655766,1.1733801475811876,0.25000000000000194
0.01,BitFlip,8,524288,0.6865353419998428,0.037727390189005845,1.167004224627398,0.25000000000000316
0.01,BitFlip,9,524288,2.6742467879957985,0.026111302677099053,1.1608478218175733,0.2500000000000211
0.01,BitFlip,10,524288,13.402503574994626,0.018103406004119044,1.1549043189123693,0.2500000000000433
0.1,Depol,3,524288,0.43395676799991634,0.14119948561898407,1.0342170588486608,0.22447725267894
0.1,Depol,4,524288,0.15352139600145165,0.08686070071534663,1.0086521023861383,0.2080816111582533
0.1,Depol,5,524288,0.17910677500185557,0.05251877349881952,0.988314598717138,0.19390185873540733
0.1,Depol,6,524288,0.20383100600156467,0.0327246067795031,0.9727213044802042,0.18090469216535865
0.1,Depol,7,524288,0.42155482700036373,0.019987335389422104,0.9610476223913426,0.16882803883111921
0.1,Depol,8,524288,0.9995462509978097,0.012336250571839876,0.9525293443246275,0.15756902812915202
0.1,Depol,9,524288,4.215197990997694,0.007586156393457291,0.9465228518347052,0.14706353796643296
0.1,Depol,10,524288,20.517542366011185,0.0048017546342149124,0.942501784265349,0.13725909485065282
0.1,AmpDamp,3,524288,0.13899663998745382,0.19918532969927097,1.1063441093340145,0.26669876706579887
0.1,AmpDamp,4,524288,0.15618112499942072,0.12775908968004593,1.08342407904937,0.2565882414025846
0.1,AmpDamp,5,524288,0.1591377820004709,0.0841998276886758,1.0632658928740197,0.24860945746124208
0.1,AmpDamp,6,524288,0.18632409900601488,0.056259723478882355,1.0456393112141555,0.24165141948697355
0.1,AmpDamp,7,524288,0.28938703799212817,0.038131461041525566,1.0302123325209394,0.23524639154469631
0.1,AmpDamp,8,524288,0.6800413079909049,0.026389775987187784,1.016704014255185,0.22917873264434352
0.1,AmpDamp,9,524288,2.5476522389944876,0.018299708337487928,1.004881905116676,0.223345043587421
0.1,AmpDamp,10,524288,12.041744486006792,0.012937268374096986,0.9945477856209911,0.21769426758763727
0.1,Phase,3,524288,0.16617147999932058,0.2006424664096488,1.0092420760279988,0.22872792206135786
0.1,Phase,4,524288,0.14806752000004053,0.14125612691545153,0.9903764549868441,0.20346448401217368
0.1,Phase,5,524288,0.15876220900099725,0.09978857488455622,0.9758200639467074,0.1826144410352653
0.1,Phase,6,524288,0.18630280600336846,0.07076075425439633,0.9652576792201087,0.16424148951878093
0.1,Phase,7,524288,0.29539679300796706,0.049967671732900884,0.9579988763197418,0.14779235103460453
0.1,Phase,8,524288,0.6807078280107817,0.03539130715049335,0.9533754211392328,0.13300749886748892
0.1,Phase,9,524288,2.950905748992227,0.02502018889951117,0.9508094750570086,0.11970548545486082
0.1,Phase,10,524288,12.208911989990156,0.017713249465289516,0.949820615736714,0.10773465263341553
0.1,BitFlip,3,524288,0.1391545020014746,0.12816613401298585,1.0635186881291738,0.2500000000000002
0.1,BitFlip,4,524288,0.15300225699320436,0.07231698092145136,1.041098496781162,0.24999999999999845
0.1,BitFlip,5,524288,0.16116915000020526,0.040794842793836654,1.0264926162423083,0.25000000000000067
0.1,BitFlip,6,524288,0.1927567210077541,0.02339360135648448,1.0170347773641606,0.25
0.1,BitFlip,7,524288,0.28976746200351045,0.013451405814523691,1.0109353256048184,0.2500000000000014
0.1,BitFlip,8,524288,0.6810514809913002,0.007509563178079364,1.0070122883249635,0.2500000000000032
0.1,BitFlip,9,524288,2.664591304011992,0.004365868940996866,1.0044935038340714,0.2500000000000112
0.1,BitFlip,10,524288,12.313139899997623,0.0026793978476515124,1.0028781618362006,0.2500000000000303
0.5,Depol,3,524288,0.1408669730008114,0.003521834418160637,0.915997603754981,0.15333944603499838
0.5,Depol,4,524288,0.15557738099596463,0.0016420355406989245,0.9382110215919768,0.10021710027601388
0.5,Depol,5,524288,0.16504826500022318,0.0015229936978803124,0.9548865199466144,0.06648583099675814
0.5,Depol,6,524288,0.20734233000257518,0.0013369411907411261,0.9676426979169062,0.044270014229465596
0.5,Depol,7,524288,0.366055165999569,0.001221138161387333,0.9771430413510478,0.029504380156565882
0.5,Depol,8,524288,1.0087887499976205,0.0014208428750530256,0.9840426726585187,0.01966809366834958
0.5,Depol,9,524288,4.272013882000465,0.0013428520049604787,0.9889595023778912,0.01311181362316638
0.5,Depol,10,524288,21.058861320998403,0.0013895319514869073,0.9924146528468109,0.008741167612816889
0.5,AmpDamp,3,524288,0.16181646900076885,0.3564805790788388,0.92030913527821,0.33872345092029826
0.5,AmpDamp,4,524288,0.1409944990009535,0.3038655566588877,0.9393461606965271,0.2791860564270913
0.5,AmpDamp,5,524288,0.15146536500833463,0.25310603898392176,0.9538059008689658,0.234578035801896
0.5,AmpDamp,6,524288,0.1762412630050676,0.21016964412310088,0.9650228416087955,0.19881058156671533
0.5,AmpDamp,7,524288,0.2825197130005108,0.17182497455935064,0.9738258360207237,0.1691733579082554
0.5,AmpDamp,8,524288,0.661913125004503,0.13906190979347124,0.980782571100819,0.1442201114139791
0.5,AmpDamp,9,524288,2.542977843011613,0.11237868716506542,0.9862898470576534,0.12304924835441669
0.5,AmpDamp,10,524288,12.368959033003193,0.09012863051629826,0.9906385431151119,0.10502299279121292
0.5,Phase,3,524288,0.1397136430023238,0.0009084707745076008,0.9354143466934858,0.12500000000000006
0.5,Phase,4,524288,0.15430701100558508,0.0006270102214216073,0.9682458365518515,0.06249999999999982
0.5,Phase,5,524288,0.16054847498890013,0.0011346784794579413,0.9842509842514675,0.031249999999999716
0.5,Phase,6,524288,0.19164988400007132,0.001413856187511,0.9921567416493058,0.015625000000001332
0.5,Phase,7,524288,0.29345837399887387,0.0013446009727220713,0.9960860906569289,0.007812500000000801
0.5,Phase,8,524288,0.6990145750023657,0.001371833239467736,0.998044963917933,0.00390625000000382
0.5,Phase,9,524288,2.5764111729949946,0.001405354871405091,0.9990229601916831,0.0019531249999903645
0.5,Phase,10,524288,12.22906605398748,0.0013819316723014752,0.9995115994649686,0.0009765624999829033
0.5,BitFlip,3,524288,0.1436099610000383,0.0011775124571694563,1.0,0.25000000000000033
0.5,BitFlip,4,524288,0.15061459700518753,0.0011390465020745843,0.999999999999998,0.24999999999999917
0.5,BitFlip,5,524288,0.15851859500980936,0.001590243844236247,0.9999999999999898,0.2500000000000008
0.5,BitFlip,6,524288,0.1989100850041723,0.001370575657524757,1.0000000000000848,0.2500000000000004
0.5,BitFlip,7,524288,0.2945269429910695,0.0013376974484976202,1.0000000000001008,0.2500000000000017
0.5,BitFlip,8,524288,0.6992568650020985,0.0014387604974796977,1.0000000000009743,0.2500000000000038
0.5,BitFlip,9,524288,2.7364492999913637,0.0013447984684520485,0.9999999999950568,0.25000000000000994
0.5,BitFlip,10,524288,12.133397829005844,0.0014096403272843524,0.999999999982464,0.25000000000002903
0.9,Depol,3,524288,0.14698840299388394,0.0018096728428369517,0.9545761047242094,0.11039339828220174
0.9,Depol,4,524288,0.1610922490071971,0.0014307199961954302,0.988683095452158,0.04552620452736365
0.9,Depol,5,524288,0.17227038599958178,0.001369505539266236,0.9994568797028592,0.0183589488056043
0.9,Depol,6,524288,0.22654731500369962,0.0013920012744932393,1.0019029498915195,0.007358746144403055
0.9,Depol,7,524288,0.36859866199665703,0.0014522051971684288,1.0018701472877862,0.0029450233294452607
0.9,Depol,8,524288,2.056799490994308,0.0013656935874564906,1.0013257437010805,0.001178162025543398
0.9,Depol,9,524288,4.23432318099367,0.0014429492654940983,1.000830860938308,0.0004712800847640231
0.9,Depol,10,524288,20.89434538599744,0.0013716847244473304,1.0004886596185047,0.00018851356148726284
0.9,AmpDamp,3,524288,0.12947632299619727,0.78623927716035,1.0845197176211356,0.34068434706596845
0.9,AmpDamp,4,524288,0.13290119300654624,0.7794028726119553,1.1737590460910998,0.22041325307671453
0.9,AmpDamp,5,524288,0.13817593398562167,0.7586100384062404,1.2221232901439125,0.14401989134431525
0.9,AmpDamp,6,524288,0.16140472301049158,0.7302902514003138,1.247993570225549,0.09447379908529951
0.9,AmpDamp,7,524288,0.25333681399933994,0.6999374641641524,1.2604304207065413,0.062078684429016324
0.9,AmpDamp,8,524288,0.6414907699945616,0.6680957825413866,1.2645612175764946,0.04082418391552963
0.9,AmpDamp,9,524288,2.47214095799427,0.6360355812997041,1.2634931145570387,0.026857014287264662
0.9,AmpDamp,10,524288,12.098260412996751,0.6053809803654459,1.2591781383115324,0.017671723151226258
0.9,Phase,3,524288,0.14358149000327103,0.20014846303730235,1.1972807758711974,0.02127207793864214
0.9,Phase,4,524288,0.15119365599821322,0.14152160637222472,1.174856992125759,0.0037427693349349287
0.9,Phase,5,524288,0.16498652899463195,0.09983720947216482,1.1474043573246322,0.00045846003196767205
0.9,Phase,6,524288,0.20473335099813994,0.0707810671979598,1.1225454319217636,4.855980126651682e-05
0.9,Phase,7,524288,0.321440662999521,0.05003716955235667,1.101515633776935,4.9288220472329e-06
0.9,Phase,8,524288,0.7041053819993977,0.03533476417163345,1.0839458943570561,4.947369345143216e-07
0.9,Phase,9,524288,3.1844046500045806,0.025015013807464678,1.0693219953444117,4.9520276337334906e-08
0.9,Phase,10,524288,12.075169189003645,0.017776403304125537,1.057179501049332,4.9531935489166815e-09
0.9,BitFlip,3,524288,0.15697450100560673,0.12783861658197207,1.0635186881291743,0.24999999999999997
0.9,BitFlip,4,524288,0.14968244099873118,0.0717977891339651,1.041098496781162,0.2499999999999985
0.9,BitFlip,5,524288,0.16770038900722284,0.041298165682629055,1.0264926162423087,0.2500000000000002
0.9,BitFlip,6,524288,0.1893899740098277,0.022878978149635857,1.0170347773641606,0.25
0.9,BitFlip,7,524288,0.2855033329979051,0.01329669245272837,1.0109353256048186,0.25000000000000117
0.9,BitFlip,8,524288,0.6804067049961304,0.007410973598041996,1.0070122883249633,0.2500000000000032
0.9,BitFlip,9,524288,2.565009433994419,0.004394619000406482,1.004493503834075,0.2500000000000075
0.9,BitFlip,10,524288,12.298282981006196,0.0028197916037254528,1.0028781618362006,0.2500000000000303
1.0,Depol,3,524288,0.16844641200441401,0.003322611172614392,0.9717373469616376,0.1007285153374107
1.0,Depol,4,524288,0.1521313970006304,0.0018747170490609865,1.0045863470840712,0.03574019642048501
1.0,Depol,5,524288,0.16301794699393213,0.00129022795289122,1.0102190998936655,0.012118649089652243
1.0,Depol,6,524288,0.20651880999503192,0.0015915907209977163,1.0083441324983597,0.0040572648734851875
1.0,Depol,7,524288,0.39625908598827664,0.0013545989453104363,1.0055393881870665,0.0013539111891435938
1.0,Depol,8,524288,1.0146966859902022,0.0013220168965155264,1.0033809409536425,0.00045142814030150693
1.0,Depol,9,524288,4.2987390530033736,0.0013215352367947145,1.0019798160389863,0.00015048642016887639
1.0,Depol,10,524288,20.39867594098905,0.0013636995851448992,1.0011337834682406,5.016300462779637e-05
1.0,AmpDamp,3,524288,0.13116685900604352,0.9354143466934853,1.224744871391589,0.24999999999999972
1.0,AmpDamp,4,524288,0.12709462599013932,0.9682458365518543,1.3228756555322927,0.12499999999999988
1.0,AmpDamp,5,524288,0.12922298899502493,0.9842509842514764,1.369306393762908,0.06249999999999991
1.0,AmpDamp,6,524288,0.1589061330014374,0.9921567416492215,1.391941090707566,0.03124999999999996
1.0,AmpDamp,7,524288,0.25106954301008955,0.9960860906568267,1.4031215200403009,0.015624999999999974
1.0,AmpDamp,8,524288,1.5442139070073608,0.998044963916957,1.408678458698774,0.007812499999999987
1.0,AmpDamp,9,524288,3.142669905006187,0.9990229601966113,1.4114487238260296,0.003906249999999992
1.0,AmpDamp,10,524288,13.191608859997359,0.9995115994824673,1.4128318194197713,0.001953124999999996
1.0,Phase,3,524288,0.1641283119970467,0.24919418193182732,1.414213562373095,7.590644365686141e-19
1.0,Phase,4,524288,0.14856357799726538,0.17658150735142533,1.4142135623730923,2.238075008897721e-18
1.0,Phase,5,524288,0.16520236800715793,0.12488964427656654,1.4142135623730878,-4.9667946042078246e-18
1.0,Phase,6,524288,0.20463819699943997,0.08844441032537902,1.4142135623731547,-1.568072010555358e-18
1.0,Phase,7,524288,0.31970973999705166,0.062452126352906624,1.4142135623731666,5.818681494660803e-19
1.0,Phase,8,524288,0.6810854909999762,0.04426783361517419,1.4142135623737855,-6.132115650181351e-19
1.0,Phase,9,524288,2.564894388007815,0.03126305045934334,1.414213562369605,-1.8005946196763378e-19
1.0,Phase,10,524288,11.887694428995019,0.022139539375606965,1.4142135623607133,-6.405766416100183e-20
1.0,BitFlip,3,524288,0.1411134179943474,0.24983846602516802,1.224744871391589,0.25
1.0,BitFlip,4,524288,0.14884117001201957,0.1769374036859381,1.2247448713915876,0.2499999999999982
1.0,BitFlip,5,524288,0.1593486719939392,0.12485313416984246,1.224744871391581,0.2499999999999999
1.0,BitFlip,6,524288,0.1851495589944534,0.08834265050388192,1.224744871391658,0.24999999999999978
1.0,BitFlip,7,524288,0.3094518500001868,0.06258945592932659,1.224744871391671,0.2500000000000009
1.0,BitFlip,8,524288,1.2590032409934793,0.04422097413943132,1.2247448713923834,0.2500000000000032
1.0,BitFlip,9,524288,2.604042238992406,0.03127080533978032,1.224744871387563,0.24999999999999573
