probability,noise_model,n_bits,shots,time_s,L2_pop,Fro_norm,Fidelity
0.0,none,3,524288,0.1862025260925293,5.96080570383471e-08,1.438630429716002e-07,0.9999998642022844
0.0,none,4,524288,0.026499509811401367,6.823691898055432e-08,2.3030990897033997e-07,0.9999997919722274
0.0,none,5,524288,0.03281211853027344,6.807477338372946e-08,3.255339549413031e-07,0.9999997049509657
0.0,none,6,524288,0.027188539505004883,9.024451040087041e-08,6.015789461175111e-07,0.999999418700853
0.0,none,7,524288,0.05863547325134277,4.986403015416057e-08,4.935037048220531e-07,0.9999995738478786
0.0,none,8,524288,0.043670654296875,4.0227539765143407e-08,5.420693301808587e-07,0.9999995088336594
0.0,none,9,524288,0.09442806243896484,3.1894389799929216e-08,6.286837239052502e-07,0.999999449291807
0.0,none,10,524288,0.07519173622131348,2.9785563726044646e-08,8.039306685769664e-07,0.9999992612846497
0.01,Depol,3,524288,0.0011992454528808594,0.0048051907801680595,0.02038438571645961,0.9820711608603894
0.01,Depol,4,524288,0.0014238357543945312,0.003519067391406003,0.02540860070539806,0.9770277170736033
0.01,Depol,5,524288,0.002583026885986328,0.002508980248332081,0.030308386703578244,0.9721094806354638
0.01,Depol,6,524288,0.00513768196105957,0.0017777498644685123,0.03515917971049398,0.9672404540019448
0.01,Depol,7,524288,0.035306453704833984,0.0012576848284757086,0.039979236308040796,0.9624023611041073
0.01,Depol,8,524288,0.1219644546508789,0.0008894339624283263,0.04477391006060567,0.9575897809455542
0.01,Depol,9,524288,1.1916942596435547,0.0006289451807858504,0.04954427465650715,0.952801649332233
0.01,Depol,10,524288,12.18183445930481,0.00044473907055049853,0.054290855449724056,0.9480374326357297
0.01,BitFlip,3,524288,0.0008871555328369141,0.009561271822420886,0.026514549422061117,0.979941586842041
0.01,BitFlip,4,524288,0.0012280941009521484,0.007001011348659608,0.027419712807046893,0.9792126685876082
0.01,BitFlip,5,524288,0.0018062591552734375,0.004991278012756976,0.027652893882071768,0.9790261129465794
0.01,BitFlip,6,524288,0.003481149673461914,0.0035365362728986198,0.027711818737868616,0.9789789414025054
0.01,BitFlip,7,524288,0.03646540641784668,0.002501960840393097,0.027726434864916057,0.9789673580207057
0.01,BitFlip,8,524288,0.09584569931030273,0.0017693783530335107,0.027730149544214988,0.9789643595663194
0.01,BitFlip,9,524288,0.5592226982116699,0.0012511802344534356,0.027731124715531966,0.9789635672172556
0.01,BitFlip,10,524288,7.116802930831909,0.0008847293005297694,0.02773149321596304,0.9789631994290962
0.01,PhaseFlip,3,524288,0.0007731914520263672,5.96080570383471e-08,0.034839317603519826,0.9709537358015939
0.01,PhaseFlip,4,524288,0.001010894775390625,6.823691898055432e-08,0.04476494106384805,0.9607943349204224
0.01,PhaseFlip,5,524288,0.0016617774963378906,6.807477338372946e-08,0.054276436074792614,0.9510749972206102
0.01,PhaseFlip,6,524288,0.004246950149536133,9.024451040087041e-08,0.06364247343552443,0.94153643481806
0.01,PhaseFlip,7,524288,0.03260207176208496,4.986403015416057e-08,0.07291844481001734,0.9321144035719826
0.01,PhaseFlip,8,524288,0.15642070770263672,4.0227539765143407e-08,0.08211383996484141,0.9227915116567205
