probability,noise_model,n_bits,shots,time_s,L2_pop,Fro_norm,Fidelity
0.0,none,3,65536,0.021846795003511943,0.250379903298957,2.893410624288032e-15,0.9999999999999998
0.0,none,4,65536,0.02426784299314022,0.17656982156671705,6.150553490970361e-15,0.9999999999999963
0.0,none,5,65536,0.023142215999541804,0.12503610588696784,1.4409335622921437e-14,0.99999999999999
0.0,none,6,65536,0.029195440001785755,0.08801297837210545,1.1541505555401834e-13,1.000000000000084
0.0,none,7,65536,0.0280463879898889,0.06264879351765802,1.3957354494248653e-13,1.0000000000001013
0.0,none,8,65536,0.029752710004686378,0.044197903662859556,1.3050710099157306e-12,1.0000000000009763
0.0,none,9,65536,0.042782779986737296,0.03141641266168461,6.599446928745299e-12,0.9999999999950651
0.0,none,10,65536,0.06274454700178467,0.02254148222365401,2.341899420387331e-11,0.9999999999824912
0.01,Depol,3,65536,0.019834830993204378,0.2359933649644262,1.1990534752514637,0.2472757692793463
0.01,Depol,4,65536,0.022932153995498084,0.16505104365677914,1.1928841765513956,0.2454545281326058
0.01,Depol,5,65536,0.030836894002277404,0.11443016917294722,1.1867622817406984,0.2437789605418347
0.01,Depol,6,65536,0.05890714199631475,0.08071688845795853,1.180747444614012,0.24214424112072006
0.01,Depol,7,65536,0.23010319400054868,0.05608696241009564,1.1748506317816678,0.2405275931818761
0.01,Depol,8,65536,0.8504056070087245,0.039308459079924564,1.1690729996688516,0.23892349235107696
0.01,Depol,9,65536,4.056651261998923,0.027731336843613834,1.1634133946607788,0.23733052420424391
0.01,Depol,10,65536,20.607180257997243,0.019507071311017633,1.1578701074186877,0.23574828473787512
0.01,AmpDamp,3,65536,0.023736046001431532,0.24272291926868175,1.2111528024974818,0.2515745144297418
0.01,AmpDamp,4,65536,0.02209150699491147,0.16863631507500224,1.2075863727460976,0.25058897285553894
0.01,AmpDamp,5,65536,0.025813770000240766,0.11797636864862669,1.2041054924006864,0.24979765014261124
0.01,AmpDamp,6,65536,0.04547258200182114,0.0824376975822467,1.2007047249983809,0.24909393463818374
0.01,AmpDamp,7,65536,0.1275782909942791,0.05844819746174927,1.1973665468609398,0.24843271724290955
0.01,AmpDamp,8,65536,1.201946789995418,0.04079300204119246,1.1940788277975645,0.24779300445496505
0.01,AmpDamp,9,65536,2.4181694900034927,0.02858130455162036,1.1908346110674983,0.24716467184810567
0.01,AmpDamp,10,65536,11.659056196003803,0.020263074383486974,1.1876300963825204,0.24654275320706875
0.01,Phase,3,65536,0.019187370999134146,0.24571846832952762,1.1952324966399104,0.24800233749776832
0.01,Phase,4,65536,0.02514569301274605,0.1731889081027498,1.1895691894525477,0.24518842480184766
0.01,Phase,5,65536,0.025642182998126373,0.12329772137827699,1.184061466221637,0.24265988441377467
0.01,Phase,6,65536,0.04355435101024341,0.08678346369350966,1.1786744503216888,0.2402146534654102
0.01,Phase,7,65536,0.12642667899490334,0.061075208873670725,1.1733945061521482,0.23780791611618107
0.01,Phase,8,65536,1.082857700996101,0.043318038645129335,1.1682171037295486,0.23542870199854327
0.01,Phase,9,65536,2.3020030230109114,0.03085527875730458,1.1631401261170806,0.23307413415530323
0.01,Phase,10,65536,12.734034039996914,0.02198984745172109,1.1581620525784508,0.23074332331480396
0.01,BitFlip,3,65536,0.023790660008671694,0.2339431061595267,1.2012165460199087,0.2500000000000004
0.01,BitFlip,4,65536,0.0214594639983261,0.16286231745230537,1.1938934254324753,0.24999999999999817
0.01,BitFlip,5,65536,0.02627337200101465,0.11271546124210015,1.1868177633671273,0.2500000000000013
0.01,BitFlip,6,65536,0.04650925200257916,0.07867350256049828,1.179982356591644,0.24999999999999986
0.01,BitFlip,7,65536,0.1283321599912597,0.05401450117043922,1.1733801475811876,0.25000000000000194
0.01,BitFlip,8,65536,1.2196760420047212,0.03752322694567273,1.167004224627398,0.25000000000000316
0.01,BitFlip,9,65536,2.710402985001565,0.026083890142809724,1.1608478218175733,0.2500000000000211
0.01,BitFlip,10,65536,12.581266905996017,0.018479244045653216,1.1549043189123693,0.2500000000000433
