probability,noise_model,n_bits,shots,time_s,L2_pop,Fro_norm,Fidelity
0.0,none,3,65536,0.023491747007938102,0.0034968936793533245,2.220446049250313e-16,0.9999999999999993
0.0,none,4,65536,0.023320132997469045,0.0037995916741673493,6.661338147750939e-16,0.9999999999999996
0.0,none,5,65536,0.023938589001772925,0.0029620921618768756,5.551115123125783e-16,0.9999999999999992
0.0,none,6,65536,0.02441688600811176,0.0034083503538319196,8.881784197001252e-16,0.9999999999999999
0.0,none,7,65536,0.02709293700172566,0.00353898657576275,8.881784197001252e-16,0.9999999999999999
0.0,none,8,65536,0.030119978007860482,0.0036756899474720043,1.3322676295501878e-15,0.9999999999999999
0.0,none,9,65536,0.03564125800039619,0.0036586108980952,1.2212453270876722e-15,0.9999999999999999
0.0,none,10,65536,0.03800055800820701,0.00407195302737724,1.5543122344752192e-15,0.9999999999999999
0.01,Depol,3,65536,0.020266874009394087,0.002082475346479995,0.02290229770587473,0.9801330370370364
0.01,Depol,4,65536,0.023342328000580892,0.0033474875978520722,0.029458753387026516,0.9735988167901228
0.01,Depol,5,65536,0.031987726004444994,0.004021610104270726,0.035951849787821955,0.9671081580115217
0.01,Depol,6,65536,0.08912048500496894,0.0038345431029040704,0.04239122470505982,0.9606607702914443
0.01,Depol,7,65536,0.2367695730063133,0.004009724088621849,0.04878148998493502,0.9542563651561684
0.01,Depol,8,65536,0.7797876219992759,0.0037026387833040304,0.05512520890064381,0.9478946560551273
0.01,Depol,9,65536,4.281318039007601,0.004139268220978312,0.061423979232050056,0.941575358348093
0.01,Depol,10,65536,18.399329988998943,0.004018308740925199,0.06767889404393777,0.9352981892924388
0.01,AmpDamp,3,65536,0.025286650998168625,0.005891117897458724,0.014947163569440152,0.992499984256926
0.01,AmpDamp,4,65536,0.02353680899250321,0.0051592310322176585,0.017931272397285824,0.9900124999605426
0.01,AmpDamp,5,65536,0.02741117001278326,0.006337340849791069,0.02076812763198648,0.9875312499999
0.01,AmpDamp,6,65536,0.039896021989989094,0.004755555286124604,0.023509216070974503,0.9850562187499986
