probability,noise_model,n_bits,shots,time_s,L2_pop,Fro_norm,Fidelity
0.0,none,3,32768,0.15369857600308023,0.005188706292225862,2.220446049250313e-16,0.9999999999999993
0.0,none,4,32768,0.012993805008591153,0.0045582679429440436,6.661338147750939e-16,0.9999999999999996
0.0,none,5,32768,0.013755772000877187,0.005110213791243769,5.551115123125783e-16,0.9999999999999992
0.0,none,6,32768,0.03498094099631999,0.00557227912417173,8.881784197001252e-16,0.9999999999999999
0.0,none,7,32768,0.015329719011788256,0.0055412728939362235,8.881784197001252e-16,0.9999999999999999
0.0,none,8,32768,0.01653496098879259,0.005514147206599235,1.3322676295501878e-15,0.9999999999999999
0.0,none,9,32768,0.018767134999507107,0.0055190430443487065,1.2212453270876722e-15,0.9999999999999999
0.0,none,10,32768,0.023574239006848074,0.005544633278049771,1.5543122344752192e-15,0.9999999999999999
0.01,Depol,3,32768,0.010938606996205635,0.002736050228844349,0.022902297705874725,0.9801330370370365
0.01,Depol,4,32768,0.01337598598911427,0.003604951484581226,0.029458753387026516,0.9735988167901228
0.01,Depol,5,32768,0.020527964996290393,0.005184396734761211,0.03595184978782197,0.9671081580115217
0.01,Depol,6,32768,0.043732716992963105,0.005407039694909693,0.042391224705059606,0.9606607702914443
0.01,Depol,7,32768,0.16235582099761814,0.005217881193196037,0.048781489984934895,0.9542563651561684
0.01,Depol,8,32768,0.771369596986915,0.00520519320877847,0.05512520890064394,0.9478946560551272
0.01,Depol,9,32768,4.034142069998779,0.005618218997054831,0.0614239792320502,0.9415753583480928
0.01,Depol,10,32768,18.214704553989577,0.0054463404228438555,0.06767889404393777,0.9352981892924388
0.01,AmpDamp,3,32768,0.14524369400169235,0.006761692675138605,0.014947163569440152,0.992499984256926
0.01,AmpDamp,4,32768,0.043963124000583775,0.009466354004024007,0.017931272397285824,0.9900124999605426
0.01,AmpDamp,5,32768,0.016199407997191884,0.008221754989705097,0.02076812763198648,0.9875312499999
0.01,AmpDamp,6,32768,0.03271986400068272,0.0072354339582560824,0.023509216070974503,0.9850562187499986
