probability,noise_model,n_bits,shots,time_s,L2_pop,Fro_norm,Fidelity
0.0,none,3,524288,0.17065668106079102,2.1073424176942392e-08,5.960464455334602e-08,0.9999999403953551
0.0,none,4,524288,0.03081512451171875,2.9802322387695312e-08,1.1920928955078125e-07,0.9999998807907104
0.0,none,5,524288,0.023049116134643555,3.1610136343918214e-08,1.7881393410412727e-07,0.9999998211860656
0.0,none,6,524288,0.027030467987060547,2.9802322387695312e-08,2.384185791015625e-07,0.9999997615814209
0.0,none,7,524288,0.04597830772399902,1.5805068171959107e-08,1.7881393410412727e-07,0.9999998211860656
0.0,none,8,524288,0.06992506980895996,1.4901161193847656e-08,2.384185791015625e-07,0.9999997615814209
0.0,none,9,524288,0.07766413688659668,7.902534085979553e-09,1.7881393410412727e-07,0.9999998211860656
0.0,none,10,524288,0.0586395263671875,1.1175870895385742e-08,3.5762786865234375e-07,0.9999996423721313
0.01,Depol,3,524288,0.001260519027709961,2.1073424176942392e-08,0.017212611717721416,0.9850748330354689
0.01,Depol,4,524288,0.0013582706451416016,2.9802322387695312e-08,0.0221605034450497,0.980149395763874
0.01,Depol,5,524288,0.0025756359100341797,3.1610136343918214e-08,0.02706891445606911,0.9752485789358615
0.01,Depol,6,524288,0.006880044937133789,2.9802322387695312e-08,0.031944936608237544,0.970372261479497
0.01,Depol,7,524288,0.03318643569946289,1.5805068171959107e-08,0.03679180276688964,0.9655204424634575
0.01,Depol,8,524288,0.442549467086792,1.4901161193847656e-08,0.04161155380044963,0.9606927637942135
0.01,Depol,9,524288,1.0874056816101074,7.902534085979553e-09,0.046405065487393184,0.9558893444482236
0.01,Depol,10,524288,7.295382499694824,1.1175870895385742e-08,0.0511734024288915,0.9511097074719146
0.01,BitFlip,3,524288,0.0007271766662597656,2.1073424176942392e-08,5.960464455334602e-08,0.9999999403953551
0.01,BitFlip,4,524288,0.0008873939514160156,2.9802322387695312e-08,1.1920928955078125e-07,0.9999998807907104
0.01,BitFlip,5,524288,0.002361297607421875,3.1610136343918214e-08,1.7881393410412727e-07,0.9999998211860656
0.01,BitFlip,6,524288,0.004152059555053711,2.9802322387695312e-08,2.384185791015625e-07,0.9999997615814209
0.01,BitFlip,7,524288,0.017037391662597656,1.5805068171959107e-08,1.7881393410412727e-07,0.9999998211860656
0.01,BitFlip,8,524288,0.08187675476074219,1.4901161193847656e-08,2.384185791015625e-07,0.9999997615814209
0.01,BitFlip,9,524288,0.5685336589813232,7.902534085979553e-09,1.7881393410412727e-07,0.9999998211860656
0.01,BitFlip,10,524288,3.494084358215332,1.1175870895385742e-08,3.5762786865234375e-07,0.9999996423721313
0.01,PhaseFlip,3,524288,0.0006842613220214844,2.1073424176942392e-08,0.034210537036673705,0.970298945903778
0.01,PhaseFlip,4,524288,0.0012478828430175781,2.9802322387695312e-08,0.04392417071499349,0.9605958983302116
0.01,PhaseFlip,5,524288,0.0016021728515625,3.1610136343918214e-08,0.05351129131174866,0.9509898796677588
0.01,PhaseFlip,6,524288,0.003063678741455078,2.9802322387695312e-08,0.06298704574456293,0.9414799176156521
0.01,PhaseFlip,7,524288,0.013240337371826172,1.5805068171959107e-08,0.07235883609811841,0.9320651702582835
0.01,PhaseFlip,8,524288,0.07788777351379395,1.4901161193847656e-08,0.0816312827572234,0.922744448762387
0.01,PhaseFlip,9,524288,0.4815995693206787,7.902534085979553e-09,0.09080708605083991,0.9135170513764023
0.01,PhaseFlip,10,524288,3.7190587520599365,1.1175870895385742e-08,0.09988873852541562,0.9043816899647936
0.01,AmpDamp,3,524288,0.0006840229034423828,0.0061240292936922585,0.014947189614844182,0.9924999428912995
0.01,AmpDamp,4,524288,0.0009219646453857422,0.0050003693244656,0.01793132353559408,0.990012378199026
0.01,AmpDamp,5,524288,0.0016586780548095703,0.003953241592055196,0.020768217903144252,0.9875310875941067
0.01,AmpDamp,6,524288,0.005405902862548828,0.0030622430704574316,0.023509354245350084,0.9850559745973442
0.01,AmpDamp,7,524288,0.01354074478149414,0.002338886006967689,0.026183056362988674,0.982587229591445
0.01,AmpDamp,8,524288,0.11604142189025879,0.0017680761556176496,0.028806742569719962,0.9801245067019408
0.01,AmpDamp,9,524288,0.49485301971435547,0.001326090712918724,0.03139141365095279,0.9776681191478926
0.01,AmpDamp,10,524288,3.497487783432007,0.0009884336880721463,0.033944969206052264,0.9752176042554765
0.1,Depol,3,524288,0.0011620521545410156,8.429369694328344e-08,0.1626887829386462,0.8573749065399169
0.1,Depol,4,524288,0.002329111099243164,8.940696716308594e-08,0.2044247857050564,0.8145060986280441
