probability,noise_model,n_bits,shots,time_s,L2_pop,Fro_norm,Fidelity
0.01,Phase,3,262144,0.07211045200529043,0.2451962756257006,1.1952324966399104,0.24800233749776832
0.01,Phase,4,262144,0.07550723999156617,0.17338749623443925,1.1895691894525477,0.24518842480184766
0.01,Phase,5,262144,0.08300475700525567,0.12262788854420548,1.184061466221637,0.24265988441377467
0.01,Phase,6,262144,0.12200165199465118,0.086905760147534,1.1786744503216888,0.2402146534654102
0.01,Phase,7,262144,0.19813272199826315,0.06105996819663564,1.1733945061521482,0.23780791611618107
0.01,Phase,8,262144,0.5947579509956995,0.04340806590671113,1.1682171037295486,0.23542870199854327
0.01,Phase,9,262144,2.562096819994622,0.03070080967568204,1.1631401261170806,0.23307413415530323
0.01,Phase,10,262144,12.09230922399729,0.021710665743243363,1.1581620525784508,0.23074332331480396
0.01,BitFlip,3,262144,0.0818038839934161,0.2363635346489427,1.2012165460199087,0.2500000000000004
0.01,BitFlip,4,262144,0.0744593050039839,0.16295580763657141,1.1938934254324753,0.24999999999999817
0.01,BitFlip,5,262144,0.0855935639992822,0.11273453770899712,1.1868177633671273,0.2500000000000013
0.01,BitFlip,6,262144,0.11020694801118225,0.07824723471328199,1.179982356591644,0.24999999999999986
0.01,BitFlip,7,262144,0.19472037199011538,0.054376749326650056,1.1733801475811876,0.25000000000000194
0.01,BitFlip,8,262144,0.570923881008639,0.03755796996160025,1.167004224627398,0.25000000000000316
0.01,BitFlip,9,262144,2.4151868379994994,0.026072241050925246,1.1608478218175733,0.2500000000000211
0.01,BitFlip,10,262144,13.404860784998164,0.018216714444817005,1.1549043189123693,0.2500000000000433
0.1,Depol,3,262144,0.07041493400174659,0.1410416103258675,1.0342170588486608,0.22447725267894
0.1,Depol,4,262144,0.07611004399950616,0.08585103959304774,1.0086521023861383,0.2080816111582533
0.1,Depol,5,262144,0.08688667899696156,0.053250394437120575,0.988314598717138,0.19390185873540727
0.1,Depol,6,262144,0.12275578599656001,0.03298222464188891,0.9727213044802042,0.18090469216535865
0.1,Depol,7,262144,0.28397494899400044,0.019995351325400423,0.9610476223913427,0.16882803883111921
0.1,Depol,8,262144,0.9446292479988188,0.012170728107305176,0.9525293443246275,0.15756902812915202
0.1,Depol,9,262144,4.625887908987352,0.007583602813152534,0.9465228518347051,0.14706353796643296
0.1,Depol,10,262144,21.549997630005237,0.00496336827180833,0.942501784265349,0.13725909485065282
0.1,AmpDamp,3,262144,0.07033886600402184,0.19893666268299295,1.1063441093340145,0.26669876706579887
0.1,AmpDamp,4,262144,0.07499716700112913,0.1282737867817046,1.08342407904937,0.2565882414025846
0.1,AmpDamp,5,262144,0.08320997600094415,0.08455883351135511,1.0632658928740197,0.24860945746124208
0.1,AmpDamp,6,262144,0.10596058999362867,0.056656959969357414,1.0456393112141555,0.24165141948697355
0.1,AmpDamp,7,262144,0.1949217900109943,0.03824566167927885,1.0302123325209394,0.23524639154469631
0.1,AmpDamp,8,262144,0.5614136689982843,0.02611714311983792,1.016704014255185,0.22917873264434352
0.1,AmpDamp,9,262144,2.38099895400228,0.018430516300095207,1.004881905116676,0.223345043587421
0.1,AmpDamp,10,262144,12.665830003999872,0.012901082818045634,0.9945477856209911,0.21769426758763727
0.1,Phase,3,262144,0.09553974500158802,0.20057168905496106,1.0092420760279988,0.22872792206135786
0.1,Phase,4,262144,0.0759671999985585,0.1417427195938539,0.9903764549868441,0.20346448401217368
0.1,Phase,5,262144,0.0828708640037803,0.09976523301514134,0.9758200639467074,0.1826144410352653
0.1,Phase,6,262144,0.10536564499489032,0.07073110633830441,0.9652576792201087,0.16424148951878093
0.1,Phase,7,262144,0.19205252100073267,0.05005943342984439,0.9579988763197418,0.14779235103460453
0.1,Phase,8,262144,0.8014177300065057,0.03532703255632398,0.9533754211392328,0.13300749886748892
0.1,Phase,9,262144,2.4647862800047733,0.02514251774918671,0.9508094750570086,0.11970548545486082
