probability,noise_model,n_bits,shots,time_s,L2_pop,Fro_norm,Fidelity
0.0,none,3,131072,0.19471120834350586,5.96080570383471e-08,1.438630429716002e-07,0.9999998642022844
0.0,none,4,131072,0.03167366981506348,6.823691898055432e-08,2.3030990897033997e-07,0.9999997919722274
0.0,none,5,131072,0.0327455997467041,6.807477338372946e-08,3.255339549413031e-07,0.9999997049509657
0.0,none,6,131072,0.029513835906982422,9.024451040087041e-08,6.015789461175111e-07,0.999999418700853
0.0,none,7,131072,0.07465958595275879,4.986403015416057e-08,4.935037048220531e-07,0.9999995738478786
0.0,none,8,131072,0.11040782928466797,4.0227539765143407e-08,5.420693301808587e-07,0.9999995088336594
0.0,none,9,131072,0.09180378913879395,3.1894389799929216e-08,6.286837239052502e-07,0.999999449291807
0.0,none,10,131072,0.1047983169555664,2.9785563726044646e-08,8.039306685769664e-07,0.9999992612846497
0.01,Depol,3,131072,0.0013813972473144531,0.0048051907801680595,0.02038438571645961,0.9820711608603894
0.01,Depol,4,131072,0.0017704963684082031,0.003519067391406003,0.02540860070539806,0.9770277170736033
0.01,Depol,5,131072,0.0034270286560058594,0.002508980248332081,0.030308386703578244,0.9721094806354638
0.01,Depol,6,131072,0.00858759880065918,0.0017777498644685123,0.03515917971049398,0.9672404540019448
0.01,Depol,7,131072,0.12840485572814941,0.0012576848284757086,0.039979236308040796,0.9624023611041073
0.01,Depol,8,131072,0.31964826583862305,0.0008894339624283263,0.04477391006060567,0.9575897809455542
0.01,Depol,9,131072,1.6318912506103516,0.0006289451807858504,0.04954427465650715,0.952801649332233
0.01,Depol,10,131072,11.888577938079834,0.00044473907055049853,0.054290855449724056,0.9480374326357297
0.01,BitFlip,3,131072,0.0007576942443847656,0.009561271822420886,0.026514549422061117,0.979941586842041
0.01,BitFlip,4,131072,0.0010690689086914062,0.007001011348659608,0.027419712807046893,0.9792126685876082
0.01,BitFlip,5,131072,0.0018808841705322266,0.004991278012756976,0.027652893882071768,0.9790261129465794
0.01,BitFlip,6,131072,0.00447535514831543,0.0035365362728986198,0.027711818737868616,0.9789789414025054
0.01,BitFlip,7,131072,0.07128286361694336,0.002501960840393097,0.027726434864916057,0.9789673580207057
0.01,BitFlip,8,131072,0.1491553783416748,0.0017693783530335107,0.027730149544214988,0.9789643595663194
0.01,BitFlip,9,131072,0.7881135940551758,0.0012511802344534356,0.027731124715531966,0.9789635672172556
0.01,BitFlip,10,131072,6.658613443374634,0.0008847293005297694,0.02773149321596304,0.9789631994290962
0.01,PhaseFlip,3,131072,0.0007910728454589844,5.96080570383471e-08,0.034839317603519826,0.9709537358015939
0.01,PhaseFlip,4,131072,0.0013012886047363281,6.823691898055432e-08,0.04476494106384805,0.9607943349204224
0.01,PhaseFlip,5,131072,0.0018584728240966797,6.807477338372946e-08,0.054276436074792614,0.9510749972206102
0.01,PhaseFlip,6,131072,0.006929636001586914,9.024451040087041e-08,0.06364247343552443,0.94153643481806
0.01,PhaseFlip,7,131072,0.06693220138549805,4.986403015416057e-08,0.07291844481001734,0.9321144035719826
0.01,PhaseFlip,8,131072,0.5654480457305908,4.0227539765143407e-08,0.08211383996484141,0.9227915116567205
0.01,PhaseFlip,9,131072,0.7777483463287354,3.1894389799929216e-08,0.09122803257790081,0.9135631235884809
0.01,PhaseFlip,10,131072,6.866991996765137,2.9785563726044646e-08,0.1002595838611049,0.9044272184809233
0.01,AmpDamp,3,131072,0.0010416507720947266,0.007766488489592806,0.01553994861877936,0.990582667714416
0.01,AmpDamp,4,131072,0.0009558200836181641,0.006649053150170884,0.01941293997893694,0.9874650031287991
0.01,AmpDamp,5,131072,0.0018317699432373047,0.005275814987274577,0.02269347281566842,0.9846776223401593
0.01,AmpDamp,6,131072,0.00461125373840332,0.004061289778217416,0.025668341583881645,0.9820546458956996
0.01,AmpDamp,7,131072,0.18036890029907227,0.0030770370451034357,0.028473452665095114,0.9795165251704728
0.01,AmpDamp,8,131072,0.22316980361938477,0.0023083434901314667,0.03117724343018239,0.9770231907629431
0.01,AmpDamp,9,131072,0.7270059585571289,0.0017197303403015255,0.03381525710736097,0.9745553385254466
0.01,AmpDamp,10,131072,6.025333881378174,0.001274518356473831,0.03640723385594687,0.9721031238970634
