target,init,n_bits,shots,sim_time_s,l2_norm
nvidia,zero,13,262144,0.07727462099865079,0.0019440739242918307
nvidia,zero,14,262144,0.07973650899657514,0.00196076923765509
nvidia,zero,15,262144,0.08833651500026463,0.001972106252612733
nvidia,zero,16,262144,0.20134607000363758,0.0019536315737866384
nvidia,zero,17,262144,0.25900329599971883,0.0019481715330539374
nvidia,zero,18,262144,0.31394314800127177,0.0019524245198117307
nvidia,zero,19,262144,0.3901681829956942,0.001954644327502621
nvidia,zero,20,262144,0.4411324999964563,0.001953653919604859
nvidia,zero,21,262144,0.4566577849982423,0.0019534602473548195
nvidia,zero,22,262144,0.4668645070050843,0.001952744983419931
nvidia,zero,23,262144,0.4831214229998295,0.001953221855146245
nvidia,zero,24,262144,0.541117602995655,0.001952461785724461
nvidia,zero,25,262144,0.6055469030034146,0.0019535272899219155
nvidia,zero,26,262144,0.6955192440000246,0.001952998336022649
nvidia,zero,27,262144,0.8824238070010324,0.001952953629128069
nvidia,zero,28,262144,1.3744145890013897,0.00195316225254772
nvidia,zero,3,524288,0.1385717509983806,0.001007917807126527
nvidia,zero,4,524288,0.13867861300241202,0.0011905339538031494
nvidia,zero,5,524288,0.14086552699882304,0.0013891548892425822
nvidia,zero,6,524288,0.1418337259965483,0.001434825749342263
nvidia,zero,7,524288,0.14065334200131474,0.0011556895930158733
nvidia,zero,8,524288,0.13848547599627636,0.0013885602845854952
nvidia,zero,9,524288,0.14031592199899023,0.0013866149081047797
nvidia,zero,10,524288,0.1420806249952875,0.0013791410035948217
nvidia,zero,11,524288,0.1432113969931379,0.0014024058880427875
nvidia,zero,12,524288,0.14688512700377032,0.001372331708057498
nvidia,zero,13,524288,0.1471019599994179,0.001375630822614586
nvidia,zero,14,524288,0.15559245500480756,0.0013858800941085978
nvidia,zero,15,524288,0.1621219540029415,0.0013779217740419007
nvidia,zero,16,524288,0.32911135900212685,0.0013895607506463218
nvidia,zero,17,524288,0.40656202899845084,0.0013827738258104581
nvidia,zero,18,524288,0.6026174040016485,0.001377179680103215
nvidia,zero,19,524288,0.6703511820014683,0.0013812470444964813
nvidia,zero,20,524288,0.8903235819961992,0.0013812970864824606
nvidia,zero,21,524288,0.9520710840006359,0.0013818000394518893
nvidia,zero,22,524288,0.967980648005323,0.0013811206145607933
nvidia,zero,23,524288,1.0504977259988664,0.0013811100782103963
nvidia,zero,24,524288,1.1237133309987257,0.0013809362168224102
nvidia,zero,25,524288,1.1622092350007733,0.0013810573952526533
nvidia,zero,26,524288,1.2710102889977861,0.0013811574911542065
nvidia,zero,27,524288,1.4602310789996409,0.0013810916394037826
nvidia,zero,28,524288,1.9085791089964914,0.0013810442241992008
