n_bits,shots,noise,probability,time_sampling,l2_pop,time_density,fro_norm,fidelity
3,1024,none,0.0,0.0012650469980144408,0.036119613298646346,0.0009669189967098646,3.510833468576701e-16,0.9999999999999998
4,1024,none,0.0,0.001614229000551859,0.03032065370363286,0.0010822109979926609,3.1401849173675503e-16,1.0
5,1024,none,0.0,0.0019535980027285405,0.033885452290815375,0.001370729998598108,4.1540741810552243e-16,0.9999999999999999
6,1024,none,0.0,0.002463944001647178,0.027203883353875233,0.002058393001789227,3.8459253727671276e-16,1.0
7,1024,none,0.0,0.0032860160026757512,0.029908970373268663,0.003781032999540912,4.710277376051325e-16,0.9999999999999988
8,1024,none,0.0,0.004087064997293055,0.03276945651477054,0.007573227001557825,4.440892098500626e-16,1.0
9,1024,none,0.0,0.005348565999156563,0.029908970373268663,0.02659228999982588,5.20740757162067e-16,1.0000000000000058
10,1024,none,0.0,0.006026277002092684,0.03057124187987994,0.12221499400038738,4.965068306494546e-16,1.0
11,1024,none,0.0,0.007190074000391178,0.031097037750177067,0.5549445719989308,5.661048867003676e-16,1.0000000000000018
12,1024,none,0.0,0.008872432998032309,0.03125,2.5445123789977515,5.438959822042073e-16,1.0
3,1024,Depolarizing,0.01,0.0026077229995280504,0.018936249443032536,0.009963958997104783,0.09632625706948238,0.912045420156403
4,1024,Depolarizing,0.01,0.0029265929988468997,0.031066354923021223,0.0021574860002147034,0.1738203645393688,0.8364901544587345
5,1024,Depolarizing,0.01,0.004484829001739854,0.025947910655442233,0.0033560890005901456,0.26418344162190255,0.7470376919837196
6,1024,Depolarizing,0.01,0.011024521001672838,0.023880896993432585,0.007851536000089254,0.3614180728012463,0.6498023910555082
7,1024,Depolarizing,0.01,0.04083443499985151,0.031188905122404905,0.031055294999532634,0.4597915215083297,0.5506844197474101
8,1024,Depolarizing,0.01,0.03482428799907211,0.033260520245950005,0.01519389899840462,0.554389955692194,0.454816936127663
9,1024,Depolarizing,0.01,0.06426632399961818,0.0322709211755045,0.059629501000017626,0.6414548390455241,0.3661981571771122
10,1024,Depolarizing,0.01,0.2392821039975388,0.031097037750177067,0.30623635499796364,0.7185081661330189,0.28752680298735245
11,1024,Depolarizing,0.01,0.40475704499840504,0.03137183282072072,1.4089997520022735,0.7843008689632226,0.22022359176494644
12,1024,Depolarizing,0.01,0.8029788139974698,0.03149319432929121,7.944624250998459,0.8386348202382442,0.16459519183313925
3,1024,AmplitudeDamping,0.01,0.0025722539976413827,0.0439561618551832,0.012953568002558313,0.08342068179250026,0.9403671791857953
4,1024,AmplitudeDamping,0.01,0.0033690989985188935,0.04161577295441898,0.002512072001991328,0.1402221015669986,0.8894739991011651
5,1024,AmplitudeDamping,0.01,0.005713022001145873,0.04509139211177811,0.0041231470022466965,0.20535639547570525,0.8278832236976583
6,1024,AmplitudeDamping,0.01,0.014859634000458755,0.03891573993197515,0.011703746997227427,0.276319202181449,0.7585137028607417
7,1024,AmplitudeDamping,0.01,0.05119243000081042,0.03635646575973884,0.0422255999983463,0.3504121185818007,0.6843405187680692
8,1024,AmplitudeDamping,0.01,0.021969803998217685,0.03382911733532964,0.02024479299871018,0.42509333018491874,0.6082018585449185
9,1024,AmplitudeDamping,0.01,0.0877179739982239,0.035934315415965035,0.06953721800164203,0.49814584248133437,0.5326452506063903
10,1024,AmplitudeDamping,0.01,0.6894061050006712,0.033203125,0.32294352300232276,0.5677631451120332,0.4598194874026653
11,1024,AmplitudeDamping,0.01,1.4663250949997746,0.03271119965711763,1.924873280000611,0.6325810097741386,0.3914136664927118
12,1024,AmplitudeDamping,0.01,3.72205658600069,0.032241355506287456,7.417547216002276,0.6916700051530112,0.3286400391537041
3,1024,PhaseDamping,0.01,0.002582006000011461,0.020437939000445653,0.01294027800031472,0.04750919494120867,0.9609781040920417
4,1024,PhaseDamping,0.01,0.0034407130006002262,0.03952364520478137,0.0025561239999660756,0.08299037250489076,0.9283362475067758
5,1024,PhaseDamping,0.01,0.005786530000477796,0.03666988936624724,0.004182569002296077,0.12537478342894445,0.8881937105342042
6,1024,PhaseDamping,0.01,0.014698789000249235,0.030352090367031355,0.010519356997974683,0.17353361337369344,0.8417137583837063
7,1024,PhaseDamping,0.01,0.048527355000260286,0.029749113694780893,0.04215930799909984,0.22619523322785168,0.7901676383564088
8,1024,PhaseDamping,0.01,0.02124810099849128,0.031341419015392995,0.020215127999108518,0.2820498060393538,0.7348789586459723
9,1024,PhaseDamping,0.01,0.06835641599900555,0.03143257214732633,0.06924295600038022,0.3398114634846217,0.6771700873987947
10,1024,PhaseDamping,0.01,0.5507193069970526,0.03161408995359111,0.3121376449998934,0.39826549904046255,0.6183133833038033
11,1024,PhaseDamping,0.01,1.2972685780005122,0.030383494504109463,1.5555117779986176,0.45630495733505394,0.5594894805294932
12,1024,PhaseDamping,0.01,3.0518681310022657,0.031066354923021223,7.222548764999374,0.5129573672205866,0.501754161912997
3,1024,BitFlip,0.01,0.002991666999150766,0.040641898528681275,0.013007866997213569,0.15191590751996528,0.8704371397883174
4,1024,BitFlip,0.01,0.0036567770002875477,0.02179288437931777,0.0026002499980677385,0.27225117101223884,0.7554710136509637
5,1024,BitFlip,0.01,0.005833518000144977,0.03726325005534944,0.004195616998913465,0.40187476091646046,0.6269655009340969
6,1024,BitFlip,0.01,0.01486238500001491,0.032388913968314455,0.010549338003329467,0.5274943399617308,0.4990207760624533
7,1024,BitFlip,0.01,0.04871673399975407,0.03170445914208579,0.04236807599954773,0.6400839522760611,0.38200712746794185
8,1024,BitFlip,0.01,0.0213649590004934,0.030414866215619993,0.02000447700265795,0.7349426634344105,0.28199609032920014
9,1024,BitFlip,0.01,0.06845425199935562,0.029523860269201122,0.07145298300019931,0.8108517036350704,0.20123413175691612
