n_bits,shots,noise,probability,time_sampling,l2_pop,time_density,fro_norm,fidelity
3,16384,none,0.0,0.006664475004072301,0.2527507016127873,0.0009460599976591766,2.497635812364283e-15,1.0000000000000004
4,16384,none,0.0,0.006734057009452954,0.17821638540444756,0.001157292994321324,6.7079331729256196e-15,0.9999999999999971
5,16384,none,0.0,0.014715871002408676,0.12245593387779265,0.0015631450078217313,1.4882899432205556e-14,0.9999999999999909
6,16384,none,0.0,0.00938621599925682,0.08890909736780078,0.0021482669981196523,1.145160376138971e-13,1.0000000000000853
7,16384,none,0.0,0.014109467010712251,0.06158994682488714,0.003928193997126073,1.3845524871751963e-13,1.0000000000001026
8,16384,none,0.0,0.016971709002973512,0.04563870903363309,0.008508290993631817,1.303926580583946e-12,1.0000000000009777
9,16384,none,0.0,0.024873686998034827,0.032230030220034143,0.037241074998746626,6.600747210942148e-12,0.9999999999950668
10,16384,none,0.0,0.02936802600743249,0.023741342070710356,0.12385297399305273,2.3420391474426585e-11,0.999999999982493
11,16384,none,0.0,0.03058567900734488,0.017373483276032418,0.584815651003737,5.508321030019137e-11,1.0000000000412828
12,16384,none,0.0,0.02811433598981239,0.013459324523675249,2.7948118399945088,3.433141009275038e-10,0.9999999997429946
3,16384,Depolarizing,0.01,0.006985906002228148,0.20208276612572523,0.010171842004638165,0.12984379632137083,0.8796902110765186
4,16384,Depolarizing,0.01,0.008329396994668059,0.12374847449701404,0.002336834993911907,0.2230356231279317,0.7872248586434965
5,16384,Depolarizing,0.01,0.010744663013610989,0.07682646188260575,0.0036614819982787594,0.3278312187484563,0.6826813654120594
6,16384,Depolarizing,0.01,0.01835115099675022,0.04268552900151193,0.00849156999902334,0.43620753310660726,0.5740224922755831
7,16384,Depolarizing,0.01,0.04924604400002863,0.023723761470130025,0.038247267992119305,0.5410985032047517,0.46831119984551683
8,16384,Depolarizing,0.01,0.024406714001088403,0.01476218249038485,0.017126316000940278,0.6371563567217924,0.3710086301605708
9,16384,Depolarizing,0.01,0.07751902000745758,0.01002798515738236,0.14452762600558344,0.721006971780452,0.2856744257578703
10,16384,Depolarizing,0.01,0.3159931099944515,0.008292249895475293,0.3084013240004424,0.791148322362028,0.21401013114747747
11,16384,Depolarizing,0.01,1.5621790190052707,0.007706398506311481,1.49412249699526,0.8476084439416463,0.15615283123505427
12,16384,Depolarizing,0.01,7.676193380000768,0.007711231013531437,9.499849957996048,0.89149064800831,0.11110299715390931
3,16384,AmplitudeDamping,0.01,0.007015078997937962,0.21592654552359308,0.009737428990774788,0.1248483582212464,0.8948578027052619
4,16384,AmplitudeDamping,0.01,0.00776965799741447,0.1361738517998558,0.001975662002223544,0.2099821742133548,0.8134333203345449
5,16384,AmplitudeDamping,0.01,0.009915870992699638,0.08466212022550601,0.0031797519914107397,0.30497510918804904,0.7206861847156825
6,16384,AmplitudeDamping,0.01,0.018008109007496387,0.054666242555198176,0.008184681995771825,0.4033663236989591,0.6229823638462477
7,16384,AmplitudeDamping,0.01,0.04749232399626635,0.03633565927127079,0.0333879700046964,0.4994855655059152,0.5260854608569356
8,16384,AmplitudeDamping,0.01,0.02778223001223523,0.026176753941588853,0.018734334997134283,0.5889916676662261,0.4346209366492332
9,16384,AmplitudeDamping,0.01,0.11767566000344232,0.01853902054953541,0.507869651002693,0.6690290427096766,0.35183504197786913
10,16384,AmplitudeDamping,0.01,0.4289172199933091,0.01436934028000416,0.5180967850028537,0.7381413011889848,0.279586626074256
11,16384,AmplitudeDamping,0.01,1.734880100004375,0.012365005638068827,1.9168746170034865,0.7960327106667048,0.21851523968111392
12,16384,AmplitudeDamping,0.01,7.722912584998994,0.010851906602757786,7.908131279997178,0.8432595569950456,0.1683141079041454
