n_bits,shots,noise,probability,time_sampling,l2_pop,time_density,fro_norm,fidelity
3,2048,none,0.0,0.0018679290005820803,0.018360933278284343,0.0008576689979236107,3.510833468576701e-16,0.9999999999999998
4,2048,none,0.0,0.001838318999944022,0.02291282852861341,0.001076174001354957,3.1401849173675503e-16,1.0
5,2048,none,0.0,0.002341138999327086,0.019701407228351578,0.0014311599989014212,4.1540741810552243e-16,0.9999999999999999
6,2048,none,0.0,0.003180491999955848,0.02249275938726762,0.001985457998671336,3.8459253727671276e-16,1.0
7,2048,none,0.0,0.003833848000795115,0.024099536482916146,0.003707550000399351,4.710277376051325e-16,0.9999999999999988
8,2048,none,0.0,0.005020903998229187,0.023294649300540163,0.009525741999823367,4.440892098500626e-16,1.0
9,2048,none,0.0,0.0067364189999352675,0.02165019460683141,0.025674243999674218,5.20740757162067e-16,1.0000000000000058
10,2048,none,0.0,0.0072539480024715886,0.022129432018798165,0.11075679900022806,4.965068306494546e-16,1.0
11,2048,none,0.0,0.009574783998687053,0.022010600917157508,0.5801036699995166,5.661048867003676e-16,1.0000000000000018
12,2048,none,0.0,0.01143203799801995,0.021945512748285382,2.79253816200071,5.438959822042073e-16,1.0
3,2048,Depolarizing,0.01,0.0025231020008504856,0.024099536482916146,0.009693012998468475,0.09632625706948238,0.912045420156403
4,2048,Depolarizing,0.01,0.003160817999741994,0.024020261477048523,0.002104489001794718,0.1738203645393688,0.8364901544587345
5,2048,Depolarizing,0.01,0.004751215998112457,0.021891124776816304,0.0032501819987373892,0.26418344162190255,0.7470376919837196
6,2048,Depolarizing,0.01,0.011356471000908641,0.023284412143684305,0.007902666002337355,0.3614180728012463,0.6498023910555082
7,2048,Depolarizing,0.01,0.049169160000019474,0.02237585788552656,0.030593401999794878,0.4597915215083297,0.5506844197474101
8,2048,Depolarizing,0.01,0.02913834799983306,0.022226184915509848,0.01654698600032134,0.554389955692194,0.454816936127663
9,2048,Depolarizing,0.01,0.06353832599779707,0.02219398081516311,0.06342671800302924,0.6414548390455241,0.3661981571771122
10,2048,Depolarizing,0.01,0.30297844400047325,0.022354537387225776,0.31142840099710156,0.7185081661330189,0.28752680298735245
11,2048,Depolarizing,0.01,0.9196462910003902,0.0226827532213612,1.554340978997061,0.7843008689632226,0.22022359176494644
12,2048,Depolarizing,0.01,1.6706824700013385,0.022236909251436916,7.924803089001216,0.8386348202382442,0.16459519183313925
3,2048,AmplitudeDamping,0.01,0.002188687001762446,0.03467140717983737,0.009841189999860944,0.08342068179250026,0.9403671791857953
4,2048,AmplitudeDamping,0.01,0.04540224499942269,0.034657651413701876,0.0019882239976141136,0.1402221015669986,0.8894739991011651
5,2048,AmplitudeDamping,0.01,0.014057239000976551,0.03314563036811941,0.0030374330017366447,0.20535639547570525,0.8278832236976583
6,2048,AmplitudeDamping,0.01,0.010925074999249773,0.02911728811694448,0.007561844002339058,0.276319202181449,0.7585137028607417
7,2048,AmplitudeDamping,0.01,0.050389695999911055,0.029084516819991076,0.03127624799890327,0.3504121185818007,0.6843405187680692
8,2048,AmplitudeDamping,0.01,0.018639953999809222,0.028219107962499785,0.016697996001312276,0.42509333018491874,0.6082018585449185
9,2048,AmplitudeDamping,0.01,0.06600790499942377,0.026619166348513693,0.06481313100084662,0.49814584248133437,0.5326452506063903
10,2048,AmplitudeDamping,0.01,0.30886243599888985,0.025353037081537442,0.30882569800087367,0.5677631451120332,0.4598194874026653
11,2048,AmplitudeDamping,0.01,3.0456750490011473,0.024158822025103478,1.5202238650017534,0.6325810097741386,0.3914136664927118
12,2048,AmplitudeDamping,0.01,7.127877881001041,0.023243418428538876,7.5947498900022765,0.6916700051530112,0.3286400391537041
3,2048,PhaseDamping,0.01,0.002277269999467535,0.021058455715671703,0.00937123000039719,0.04750919494120867,0.9609781040920417
4,2048,PhaseDamping,0.01,0.0028024109997204505,0.01547165968530748,0.0018194500007666647,0.08299037250489076,0.9283362475067758
5,2048,PhaseDamping,0.01,0.004517198001849465,0.019173978433663925,0.0029708700021728873,0.12537478342894445,0.8881937105342042
6,2048,PhaseDamping,0.01,0.011198284999409225,0.022407800596843292,0.007667280999157811,0.17353361337369344,0.8417137583837063
7,2048,PhaseDamping,0.01,0.034668577998672845,0.019049227737432773,0.030399446997762425,0.22619523322785168,0.7901676383564088
8,2048,PhaseDamping,0.01,0.03046196799914469,0.02080788647720949,0.01768138099942007,0.2820498060393538,0.7348789586459723
9,2048,PhaseDamping,0.01,0.06415970200032461,0.0228294330616425,0.0646446550017572,0.3398114634846217,0.6771700873987947
10,2048,PhaseDamping,0.01,0.297177691001707,0.02216172991779339,0.3087654129994917,0.39826549904046255,0.6183133833038033
11,2048,PhaseDamping,0.01,2.917291206998925,0.02195637417570031,1.570124288999068,0.45630495733505394,0.5594894805294932
12,2048,PhaseDamping,0.01,6.37790557399785,0.022279754973730144,7.36091106800086,0.5129573672205866,0.501754161912997
3,2048,BitFlip,0.01,0.002293164001457626,0.014632152406027048,0.009584511000866769,0.15191590751996528,0.8704371397883174
4,2048,BitFlip,0.01,0.0030833970013190992,0.023099367524443106,0.0019303020017105155,0.27225117101223884,0.7554710136509637
5,2048,BitFlip,0.01,0.004581789999065222,0.020773483775568993,0.0031411540003318805,0.40187476091646046,0.6269655009340969
6,2048,BitFlip,0.01,0.011113362001196947,0.0205078125,0.00759667999955127,0.5274943399617308,0.4990207760624533
7,2048,BitFlip,0.01,0.03421914399950765,0.020933546006080096,0.030326954001793638,0.6400839522760611,0.38200712746794185
8,2048,BitFlip,0.01,0.018545229999290314,0.022407800596843292,0.01745745900188922,0.7349426634344105,0.28199609032920014
9,2048,BitFlip,0.01,0.06389377600135049,0.02229045353615884,0.0629337120008131,0.8108517036350704,0.20123413175691612
10,2048,BitFlip,0.01,0.3002564549969975,0.022172485429185016,0.31110758800059557,0.868952930650034,0.13914153532501505
11,2048,BitFlip,0.01,0.9312516280006093,0.02231183527108567,1.568205808998755,0.9117006960255942,0.09342611649529847
12,2048,BitFlip,0.01,1.7680635020005866,0.02216172991779339,7.5575352140003815,0.9420465212621765,0.06104501336264325
3,2048,none,0.0,0.05648556099913549,0.015207433107809996,0.009602141999494052,3.510833468576701e-16,0.9999999999999998
4,2048,none,0.0,0.04248199699941324,0.026294750034836445,0.0012098910010536201,3.1401849173675503e-16,1.0
5,2048,none,0.0,0.05609999299849733,0.01933495104806966,0.0024643830001878086,4.1540741810552243e-16,0.9999999999999999
6,2048,none,0.0,0.03516322399809724,0.022556268481349798,0.002369048997934442,3.8459253727671276e-16,1.0
7,2048,none,0.0,0.060133350001706276,0.0235996991671769,0.004041264000989031,4.710277376051325e-16,0.9999999999999988
8,2048,none,0.0,0.005664874999638414,0.02330488196051118,0.008631021999462973,4.440892098500626e-16,1.0
9,2048,none,0.0,0.008011560999875655,0.02287116880591869,0.024932177999289706,5.20740757162067e-16,1.0000000000000058
10,2048,none,0.0,0.008272044000477763,0.021283686247757196,0.11392578899904038,4.965068306494546e-16,1.0
11,2048,none,0.0,0.010293695999280317,0.021462168921714757,1.0743110059993342,5.661048867003676e-16,1.0000000000000018
12,2048,none,0.0,0.012404936998791527,0.021934645942593946,3.2185258520003117,5.438959822042073e-16,1.0
3,2048,Depolarizing,0.1,0.00274256899865577,0.013982247132105814,0.009809228999074548,0.623219076867888,0.42217605468332653
4,2048,Depolarizing,0.1,0.0032076999996206723,0.020887939097858826,0.0022624240009463392,0.8242196502071264,0.20614925714041707
5,2048,Depolarizing,0.1,0.0232109019998461,0.026094510187280054,0.0034898970006906893,0.9270528715312992,0.08950375083760562
6,2048,Depolarizing,0.1,0.046245286997873336,0.021013119913427747,0.008143000999552896,0.9715986888902325,0.03669730109919675
7,2048,Depolarizing,0.1,0.04152311100187944,0.023559254066044567,0.0317224870013888,0.9891086360092656,0.014962316124140784
8,2048,Depolarizing,0.1,0.01958101000127499,0.023417146109925388,0.017011145999276778,0.9957338388491009,0.006267826623814687
9,2048,Depolarizing,0.1,0.06979524500275147,0.021891124776816304,0.06771341000057873,0.9982598970345138,0.0027301543729423903
10,2048,Depolarizing,0.1,0.29887835800036555,0.022226184915509848,0.3122103009991406,0.9992577759820291,0.001234161754359363
11,2048,Depolarizing,0.1,0.958384843001113,0.02182568031115919,1.5436309039978369,0.999670456134414,0.0005746649888968831
12,2048,Depolarizing,0.1,1.8641592959975242,0.021967230232816392,7.437386625999352,0.9998488842289008,0.0002734477238432152
3,2048,AmplitudeDamping,0.1,0.0021857059982721694,0.15539162414444366,0.009435360996576492,0.5537292775928216,0.5896381531647995
4,2048,AmplitudeDamping,0.1,0.002785462002066197,0.1768117579973495,0.0018478800011507701,0.7388617074026894,0.39095157500166877
5,2048,AmplitudeDamping,0.1,0.004420594999828609,0.15865158755244196,0.0029376620004768483,0.8637869011252358,0.24164202297008575
6,2048,AmplitudeDamping,0.1,0.010980006998579483,0.14853865539722916,0.0077151379991846625,0.941418108650432,0.1415072321473606
7,2048,AmplitudeDamping,0.1,0.039285704002395505,0.14048590668827726,0.030202264999388717,0.9862713265078962,0.07955113339303349
8,2048,AmplitudeDamping,0.1,0.016831906003062613,0.12687610343866687,0.015531011998973554,1.010414429134099,0.04338079633652294
9,2048,AmplitudeDamping,0.1,0.062346843998966506,0.11370769342783159,0.06248783000046387,1.0223966778977327,0.023132673253562566
10,2048,AmplitudeDamping,0.1,0.2971730089993798,0.09956388743859274,0.31000944599873037,1.0276786141916523,0.012135567803934367
11,2048,AmplitudeDamping,0.1,2.8033071879981435,0.0880965469636243,1.9549366850005754,1.0294934599652106,0.006291187236249296
12,2048,AmplitudeDamping,0.1,6.6133930110008805,0.08093399806160775,7.437677243000508,1.0296429955334312,0.003233247665853448
3,2048,PhaseDamping,0.1,0.002199561000452377,0.02049618345880406,0.009523619002720807,0.37309259336936923,0.6851267825845648
4,2048,PhaseDamping,0.1,0.002789038000628352,0.024830433857599844,0.0018260869983350858,0.5478851371659625,0.5064103994008597
5,2048,PhaseDamping,0.1,0.004526769000221975,0.021114988584413723,0.0029517029979615472,0.6909305513152478,0.35130208198570523
6,2048,PhaseDamping,0.1,0.032886698998481734,0.023940723969006372,0.007553329996881075,0.7983186102683939,0.23077219887064246
7,2048,PhaseDamping,0.1,0.04377396700147074,0.02055426287094647,0.030386205999093363,0.8736078759995338,0.14471569775719795
8,2048,PhaseDamping,0.1,0.01756998899872997,0.023376385163253563,0.01675955199971213,0.9235339939039944,0.08725568830014394
9,2048,PhaseDamping,0.1,0.06321806599953561,0.02253511867034048,0.06336954699872877,0.9551372322821661,0.05090373899062461
10,2048,PhaseDamping,0.1,0.2923845369987248,0.02257739847987674,0.3091835519990127,0.9743694500404921,0.028890039657884066
11,2048,PhaseDamping,0.1,2.757955602999573,0.02230114696615085,1.5600551659990742,0.985687450697995,0.016025579296608645
