n_bits,shots,noise,probability,time_sampling,l2_pop,time_density,fro_norm,fidelity
3,8192,none,0.0,0.05144772800122155,0.010533472658596008,0.0017457139983889647,2.8777593299067095e-16,0.9999999999999998
4,8192,none,0.0,0.0056268049993377645,0.0072813687949251655,0.0020013329994981177,2.172217384091364e-16,1.0
5,8192,none,0.0,0.006575552000867901,0.008928673607377804,0.002465321998897707,2.893194259083379e-16,0.9999999999999999
6,8192,none,0.0,0.007667118999961531,0.010959167816144259,0.0031986100002541207,2.43628310082355e-16,1.0
7,8192,none,0.0,0.008173255999281537,0.010630635281775996,0.003924385000573238,2.9134834419659634e-16,0.9999999999999986
8,8192,none,0.0,0.009554373002174543,0.011516090249092534,0.006729433996952139,2.9627291917956094e-16,1.0
9,8192,none,0.0,0.012143437001213897,0.010908742974975044,0.01402264599892078,3.23365438168166e-16,1.0000000000000058
10,8192,none,0.0,0.012472389000322437,0.010929213518359078,0.045624413000041386,3.1614004236683415e-16,1.0
11,8192,none,0.0,0.014702856999065261,0.010897809629231271,0.17625780000162194,3.26096423932479e-16,1.0000000000000018
12,8192,none,0.0,0.019023124001250835,0.011026943154918178,0.6356900859973393,3.3622594716541207e-16,1.0
3,8192,Depolarizing,0.01,0.006725906001520343,0.010080968174835243,0.01418230800118181,0.09632625706948245,0.912045420156403
4,8192,Depolarizing,0.01,0.007922022999991896,0.012756201638294074,0.0035201680002501234,0.17382036453936892,0.8364901544587345
5,8192,Depolarizing,0.01,0.01200771900039399,0.010997173466362508,0.004884428999503143,0.26418344162190255,0.7470376919837194
6,8192,Depolarizing,0.01,0.011867625999002485,0.012113902568413357,0.00711518000025535,0.3614180728012463,0.6498023910555082
7,8192,Depolarizing,0.01,0.016532484998606378,0.010557494292206862,0.00915453599736793,0.45979152150832975,0.55068441974741
8,8192,Depolarizing,0.01,0.019116111001494573,0.011105044351117343,0.012724358999548713,0.554389955692194,0.454816936127663
9,8192,Depolarizing,0.01,0.04549262699947576,0.011179934708843077,0.034915894000732806,0.6414548390455241,0.3661981571771121
